date,province_raw,n,province,date_full
79,Zhejiang,0,4,2020-01-19
80,Zhejiang,0,4,2020-01-20
81,Zhejiang,5,4,2020-01-21
82,Zhejiang,5,4,2020-01-22
83,Zhejiang,20,4,2020-01-23
84,Zhejiang,19,4,2020-01-24
85,Zhejiang,42,4,2020-01-25
86,Zhejiang,24,4,2020-01-26
87,Zhejiang,45,4,2020-01-27
88,Zhejiang,123,4,2020-01-28
89,Zhejiang,132,4,2020-01-29
90,Zhejiang,109,4,2020-01-30
91,Zhejiang,62,4,2020-01-31
92,Zhejiang,62,4,2020-02-01
93,Zhejiang,63,4,2020-02-02
94,Zhejiang,105,4,2020-02-03
95,Zhejiang,66,4,2020-02-04
96,Zhejiang,59,4,2020-02-05
97,Zhejiang,59,4,2020-02-06
98,Zhejiang,42,4,2020-02-07
99,Zhejiang,27,4,2020-02-08
100,Zhejiang,29,4,2020-02-09
101,Zhejiang,25,4,2020-02-10
102,Zhejiang,14,4,2020-02-11
103,Zhejiang,14,4,2020-02-12
104,Zhejiang,10,4,2020-02-13
105,Zhejiang,7,4,2020-02-14
106,Zhejiang,5,4,2020-02-15
107,Zhejiang,4,4,2020-02-16
108,Zhejiang,1,4,2020-02-17
109,Zhejiang,1,4,2020-02-18
110,Zhejiang,2,4,2020-02-19
111,Zhejiang,28,4,2020-02-20
112,Zhejiang,2,4,2020-02-21
113,Zhejiang,0,4,2020-02-22
114,Zhejiang,0,4,2020-02-23
115,Zhejiang,0,4,2020-02-24
116,Zhejiang,0,4,2020-02-25
117,Zhejiang,0,4,2020-02-26
118,Zhejiang,0,4,2020-02-27
119,Zhejiang,0,4,2020-02-28
120,Zhejiang,0,4,2020-02-29
121,Zhejiang,1,4,2020-03-01
122,Zhejiang,7,4,2020-03-02
123,Zhejiang,0,4,2020-03-03
124,Zhejiang,2,4,2020-03-04
126,Zhejiang,0,4,2020-03-06
127,Zhejiang,0,4,2020-03-07
128,Zhejiang,0,4,2020-03-08
129,Zhejiang,0,4,2020-03-09
130,Zhejiang,0,4,2020-03-10
131,Zhejiang,0,4,2020-03-11
132,Zhejiang,0,4,2020-03-12
133,Zhejiang,0,4,2020-03-13
134,Zhejiang,4,4,2020-03-14
135,Zhejiang,0,4,2020-03-15
136,Zhejiang,1,4,2020-03-16
137,Zhejiang,0,4,2020-03-17
138,Zhejiang,1,4,2020-03-18
139,Zhejiang,1,4,2020-03-19
140,Zhejiang,2,4,2020-03-20
141,Zhejiang,1,4,2020-03-21
142,Zhejiang,1,4,2020-03-22
143,Zhejiang,2,4,2020-03-23
144,Zhejiang,1,4,2020-03-24
145,Zhejiang,2,4,2020-03-25
146,Zhejiang,4,4,2020-03-26
147,Zhejiang,4,4,2020-03-27
148,Zhejiang,3,4,2020-03-28
149,Zhejiang,1,4,2020-03-29
150,Zhejiang,2,4,2020-03-30
151,Zhejiang,0,4,2020-03-31
152,Zhejiang,1,4,2020-04-01
153,Zhejiang,2,4,2020-04-02
154,Zhejiang,2,4,2020-04-03
155,Zhejiang,1,4,2020-04-04
156,Zhejiang,1,4,2020-04-05
157,Zhejiang,1,4,2020-04-06
158,Zhejiang,1,4,2020-04-07
159,Zhejiang,1,4,2020-04-08
160,Zhejiang,0,4,2020-04-09
161,Zhejiang,0,4,2020-04-10
162,Zhejiang,0,4,2020-04-11
163,Zhejiang,0,4,2020-04-12
164,Zhejiang,0,4,2020-04-13
165,Zhejiang,1,4,2020-04-14
166,Zhejiang,0,4,2020-04-15
167,Zhejiang,0,4,2020-04-16
168,Zhejiang,0,4,2020-04-17
169,Zhejiang,0,4,2020-04-18
170,Zhejiang,0,4,2020-04-19
171,Zhejiang,0,4,2020-04-20
172,Zhejiang,0,4,2020-04-21
173,Zhejiang,0,4,2020-04-22
174,Zhejiang,0,4,2020-04-23
175,Zhejiang,0,4,2020-04-24
176,Zhejiang,0,4,2020-04-25
177,Zhejiang,0,4,2020-04-26
178,Zhejiang,0,4,2020-04-27
179,Zhejiang,0,4,2020-04-28
180,Zhejiang,0,4,2020-04-29
181,Zhejiang,0,4,2020-04-30
182,Zhejiang,0,4,2020-05-01
183,Zhejiang,0,4,2020-05-02
184,Zhejiang,0,4,2020-05-03
185,Zhejiang,0,4,2020-05-04
186,Zhejiang,0,4,2020-05-05
187,Zhejiang,0,4,2020-05-06
188,Zhejiang,0,4,2020-05-07
189,Zhejiang,0,4,2020-05-08
190,Zhejiang,0,4,2020-05-09
191,Zhejiang,0,4,2020-05-10
192,Zhejiang,0,4,2020-05-11
193,Zhejiang,0,4,2020-05-12
194,Zhejiang,0,4,2020-05-13
195,Zhejiang,0,4,2020-05-14
196,Zhejiang,0,4,2020-05-15
197,Zhejiang,0,4,2020-05-16
198,Zhejiang,0,4,2020-05-17
199,Zhejiang,0,4,2020-05-18
200,Zhejiang,0,4,2020-05-19
201,Zhejiang,0,4,2020-05-20
202,Zhejiang,0,4,2020-05-21
203,Zhejiang,0,4,2020-05-22
204,Zhejiang,0,4,2020-05-23
205,Zhejiang,0,4,2020-05-24
206,Zhejiang,0,4,2020-05-25
207,Zhejiang,0,4,2020-05-26
208,Zhejiang,0,4,2020-05-27
209,Zhejiang,0,4,2020-05-28
210,Zhejiang,0,4,2020-05-29
211,Zhejiang,0,4,2020-05-30
212,Zhejiang,0,4,2020-05-31
213,Zhejiang,0,4,2020-06-01
214,Zhejiang,0,4,2020-06-02
215,Zhejiang,0,4,2020-06-03
216,Zhejiang,0,4,2020-06-04
217,Zhejiang,0,4,2020-06-05
218,Zhejiang,0,4,2020-06-06
219,Zhejiang,0,4,2020-06-07
220,Zhejiang,0,4,2020-06-08
221,Zhejiang,0,4,2020-06-09
222,Zhejiang,0,4,2020-06-10
223,Zhejiang,0,4,2020-06-11
224,Zhejiang,0,4,2020-06-12
225,Zhejiang,0,4,2020-06-13
226,Zhejiang,0,4,2020-06-14
227,Zhejiang,0,4,2020-06-15
228,Zhejiang,1,4,2020-06-16
0,Hunan,0,5,2019-11-01
1,Hunan,0,5,2019-11-02
2,Hunan,0,5,2019-11-03
3,Hunan,0,5,2019-11-04
4,Hunan,0,5,2019-11-05
5,Hunan,0,5,2019-11-06
6,Hunan,0,5,2019-11-07
7,Hunan,0,5,2019-11-08
8,Hunan,0,5,2019-11-09
9,Hunan,0,5,2019-11-10
10,Hunan,0,5,2019-11-11
11,Hunan,0,5,2019-11-12
12,Hunan,0,5,2019-11-13
13,Hunan,0,5,2019-11-14
14,Hunan,0,5,2019-11-15
15,Hunan,0,5,2019-11-16
16,Hunan,0,5,2019-11-17
17,Hunan,0,5,2019-11-18
18,Hunan,0,5,2019-11-19
19,Hunan,0,5,2019-11-20
20,Hunan,0,5,2019-11-21
21,Hunan,0,5,2019-11-22
22,Hunan,0,5,2019-11-23
23,Hunan,0,5,2019-11-24
24,Hunan,0,5,2019-11-25
25,Hunan,0,5,2019-11-26
26,Hunan,0,5,2019-11-27
27,Hunan,0,5,2019-11-28
28,Hunan,0,5,2019-11-29
29,Hunan,0,5,2019-11-30
30,Hunan,0,5,2019-12-01
31,Hunan,0,5,2019-12-02
32,Hunan,0,5,2019-12-03
33,Hunan,0,5,2019-12-04
34,Hunan,0,5,2019-12-05
35,Hunan,0,5,2019-12-06
36,Hunan,0,5,2019-12-07
37,Hunan,0,5,2019-12-08
38,Hunan,0,5,2019-12-09
39,Hunan,0,5,2019-12-10
40,Hunan,0,5,2019-12-11
41,Hunan,0,5,2019-12-12
42,Hunan,0,5,2019-12-13
43,Hunan,0,5,2019-12-14
44,Hunan,0,5,2019-12-15
45,Hunan,0,5,2019-12-16
46,Hunan,0,5,2019-12-17
47,Hunan,0,5,2019-12-18
48,Hunan,0,5,2019-12-19
49,Hunan,0,5,2019-12-20
50,Hunan,0,5,2019-12-21
51,Hunan,0,5,2019-12-22
52,Hunan,0,5,2019-12-23
53,Hunan,0,5,2019-12-24
54,Hunan,0,5,2019-12-25
55,Hunan,0,5,2019-12-26
56,Hunan,0,5,2019-12-27
57,Hunan,0,5,2019-12-28
58,Hunan,0,5,2019-12-29
59,Hunan,0,5,2019-12-30
60,Hunan,0,5,2019-12-31
61,Hunan,0,5,2020-01-01
62,Hunan,0,5,2020-01-02
63,Hunan,0,5,2020-01-03
64,Hunan,0,5,2020-01-04
65,Hunan,0,5,2020-01-05
66,Hunan,0,5,2020-01-06
67,Hunan,0,5,2020-01-07
68,Hunan,0,5,2020-01-08
69,Hunan,0,5,2020-01-09
70,Hunan,0,5,2020-01-10
71,Hunan,0,5,2020-01-11
72,Hunan,0,5,2020-01-12
73,Hunan,0,5,2020-01-13
74,Hunan,0,5,2020-01-14
75,Hunan,0,5,2020-01-15
76,Hunan,0,5,2020-01-16
77,Hunan,0,5,2020-01-17
78,Hunan,0,5,2020-01-18
79,Hunan,0,5,2020-01-19
80,Hunan,0,5,2020-01-20
81,Hunan,1,5,2020-01-21
82,Hunan,3,5,2020-01-22
83,Hunan,5,5,2020-01-23
84,Hunan,15,5,2020-01-24
85,Hunan,45,5,2020-01-25
86,Hunan,31,5,2020-01-26
87,Hunan,43,5,2020-01-27
88,Hunan,78,5,2020-01-28
89,Hunan,56,5,2020-01-29
90,Hunan,55,5,2020-01-30
91,Hunan,57,5,2020-01-31
92,Hunan,74,5,2020-02-01
93,Hunan,58,5,2020-02-02
94,Hunan,72,5,2020-02-03
95,Hunan,68,5,2020-02-04
96,Hunan,50,5,2020-02-05
97,Hunan,50,5,2020-02-06
98,Hunan,31,5,2020-02-07
99,Hunan,35,5,2020-02-08
100,Hunan,41,5,2020-02-09
101,Hunan,33,5,2020-02-10
102,Hunan,34,5,2020-02-11
103,Hunan,22,5,2020-02-12
104,Hunan,20,5,2020-02-13
105,Hunan,13,5,2020-02-14
106,Hunan,3,5,2020-02-15
107,Hunan,2,5,2020-02-16
108,Hunan,1,5,2020-02-17
109,Hunan,1,5,2020-02-18
110,Hunan,2,5,2020-02-19
111,Hunan,1,5,2020-02-20
112,Hunan,2,5,2020-02-21
113,Hunan,3,5,2020-02-22
114,Hunan,0,5,2020-02-23
115,Hunan,0,5,2020-02-24
116,Hunan,0,5,2020-02-25
117,Hunan,1,5,2020-02-26
118,Hunan,0,5,2020-02-27
119,Hunan,1,5,2020-02-28
120,Hunan,0,5,2020-02-29
121,Hunan,0,5,2020-03-01
122,Hunan,0,5,2020-03-02
123,Hunan,0,5,2020-03-03
124,Hunan,0,5,2020-03-04
126,Hunan,0,5,2020-03-06
127,Hunan,0,5,2020-03-07
128,Hunan,0,5,2020-03-08
129,Hunan,0,5,2020-03-09
130,Hunan,0,5,2020-03-10
131,Hunan,0,5,2020-03-11
132,Hunan,0,5,2020-03-12
133,Hunan,0,5,2020-03-13
134,Hunan,0,5,2020-03-14
135,Hunan,0,5,2020-03-15
136,Hunan,0,5,2020-03-16
137,Hunan,0,5,2020-03-17
138,Hunan,0,5,2020-03-18
139,Hunan,0,5,2020-03-19
140,Hunan,0,5,2020-03-20
141,Hunan,0,5,2020-03-21
142,Hunan,0,5,2020-03-22
143,Hunan,0,5,2020-03-23
144,Hunan,0,5,2020-03-24
145,Hunan,0,5,2020-03-25
146,Hunan,0,5,2020-03-26
147,Hunan,0,5,2020-03-27
148,Hunan,0,5,2020-03-28
149,Hunan,0,5,2020-03-29
150,Hunan,0,5,2020-03-30
151,Hunan,0,5,2020-03-31
152,Hunan,1,5,2020-04-01
153,Hunan,0,5,2020-04-02
154,Hunan,0,5,2020-04-03
155,Hunan,0,5,2020-04-04
156,Hunan,0,5,2020-04-05
157,Hunan,0,5,2020-04-06
158,Hunan,0,5,2020-04-07
159,Hunan,0,5,2020-04-08
160,Hunan,0,5,2020-04-09
161,Hunan,0,5,2020-04-10
162,Hunan,0,5,2020-04-11
163,Hunan,0,5,2020-04-12
164,Hunan,0,5,2020-04-13
165,Hunan,0,5,2020-04-14
166,Hunan,0,5,2020-04-15
167,Hunan,0,5,2020-04-16
168,Hunan,0,5,2020-04-17
169,Hunan,0,5,2020-04-18
170,Hunan,0,5,2020-04-19
171,Hunan,0,5,2020-04-20
172,Hunan,0,5,2020-04-21
173,Hunan,0,5,2020-04-22
174,Hunan,0,5,2020-04-23
175,Hunan,0,5,2020-04-24
176,Hunan,0,5,2020-04-25
177,Hunan,0,5,2020-04-26
178,Hunan,0,5,2020-04-27
179,Hunan,0,5,2020-04-28
180,Hunan,0,5,2020-04-29
181,Hunan,0,5,2020-04-30
182,Hunan,0,5,2020-05-01
183,Hunan,0,5,2020-05-02
184,Hunan,0,5,2020-05-03
185,Hunan,0,5,2020-05-04
186,Hunan,0,5,2020-05-05
187,Hunan,0,5,2020-05-06
188,Hunan,0,5,2020-05-07
189,Hunan,0,5,2020-05-08
190,Hunan,0,5,2020-05-09
191,Hunan,0,5,2020-05-10
192,Hunan,0,5,2020-05-11
193,Hunan,0,5,2020-05-12
194,Hunan,0,5,2020-05-13
195,Hunan,0,5,2020-05-14
196,Hunan,0,5,2020-05-15
197,Hunan,0,5,2020-05-16
198,Hunan,0,5,2020-05-17
199,Hunan,0,5,2020-05-18
200,Hunan,0,5,2020-05-19
201,Hunan,0,5,2020-05-20
202,Hunan,0,5,2020-05-21
203,Hunan,0,5,2020-05-22
204,Hunan,0,5,2020-05-23
205,Hunan,0,5,2020-05-24
206,Hunan,0,5,2020-05-25
207,Hunan,0,5,2020-05-26
208,Hunan,0,5,2020-05-27
209,Hunan,0,5,2020-05-28
210,Hunan,0,5,2020-05-29
211,Hunan,0,5,2020-05-30
212,Hunan,0,5,2020-05-31
213,Hunan,0,5,2020-06-01
214,Hunan,0,5,2020-06-02
215,Hunan,0,5,2020-06-03
216,Hunan,0,5,2020-06-04
217,Hunan,0,5,2020-06-05
218,Hunan,0,5,2020-06-06
219,Hunan,0,5,2020-06-07
220,Hunan,0,5,2020-06-08
221,Hunan,0,5,2020-06-09
222,Hunan,0,5,2020-06-10
223,Hunan,0,5,2020-06-11
224,Hunan,0,5,2020-06-12
225,Hunan,0,5,2020-06-13
226,Hunan,0,5,2020-06-14
227,Hunan,0,5,2020-06-15
228,Hunan,0,5,2020-06-16
0,Anhui,0,6,2019-11-01
1,Anhui,0,6,2019-11-02
2,Anhui,0,6,2019-11-03
3,Anhui,0,6,2019-11-04
4,Anhui,0,6,2019-11-05
5,Anhui,0,6,2019-11-06
6,Anhui,0,6,2019-11-07
7,Anhui,0,6,2019-11-08
8,Anhui,0,6,2019-11-09
9,Anhui,0,6,2019-11-10
10,Anhui,0,6,2019-11-11
11,Anhui,0,6,2019-11-12
12,Anhui,0,6,2019-11-13
13,Anhui,0,6,2019-11-14
14,Anhui,0,6,2019-11-15
15,Anhui,0,6,2019-11-16
16,Anhui,0,6,2019-11-17
17,Anhui,0,6,2019-11-18
18,Anhui,0,6,2019-11-19
19,Anhui,0,6,2019-11-20
20,Anhui,0,6,2019-11-21
21,Anhui,0,6,2019-11-22
22,Anhui,0,6,2019-11-23
23,Anhui,0,6,2019-11-24
24,Anhui,0,6,2019-11-25
25,Anhui,0,6,2019-11-26
26,Anhui,0,6,2019-11-27
27,Anhui,0,6,2019-11-28
28,Anhui,0,6,2019-11-29
29,Anhui,0,6,2019-11-30
30,Anhui,0,6,2019-12-01
31,Anhui,0,6,2019-12-02
32,Anhui,0,6,2019-12-03
33,Anhui,0,6,2019-12-04
34,Anhui,0,6,2019-12-05
35,Anhui,0,6,2019-12-06
36,Anhui,0,6,2019-12-07
37,Anhui,0,6,2019-12-08
38,Anhui,0,6,2019-12-09
39,Anhui,0,6,2019-12-10
40,Anhui,0,6,2019-12-11
41,Anhui,0,6,2019-12-12
42,Anhui,0,6,2019-12-13
43,Anhui,0,6,2019-12-14
44,Anhui,0,6,2019-12-15
45,Anhui,0,6,2019-12-16
46,Anhui,0,6,2019-12-17
47,Anhui,0,6,2019-12-18
48,Anhui,0,6,2019-12-19
49,Anhui,0,6,2019-12-20
50,Anhui,0,6,2019-12-21
51,Anhui,0,6,2019-12-22
52,Anhui,0,6,2019-12-23
53,Anhui,0,6,2019-12-24
54,Anhui,0,6,2019-12-25
55,Anhui,0,6,2019-12-26
56,Anhui,0,6,2019-12-27
57,Anhui,0,6,2019-12-28
58,Anhui,0,6,2019-12-29
59,Anhui,0,6,2019-12-30
60,Anhui,0,6,2019-12-31
61,Anhui,0,6,2020-01-01
62,Anhui,0,6,2020-01-02
63,Anhui,0,6,2020-01-03
64,Anhui,0,6,2020-01-04
65,Anhui,0,6,2020-01-05
66,Anhui,0,6,2020-01-06
67,Anhui,0,6,2020-01-07
68,Anhui,0,6,2020-01-08
69,Anhui,0,6,2020-01-09
70,Anhui,0,6,2020-01-10
71,Anhui,0,6,2020-01-11
72,Anhui,0,6,2020-01-12
73,Anhui,0,6,2020-01-13
74,Anhui,0,6,2020-01-14
75,Anhui,0,6,2020-01-15
76,Anhui,0,6,2020-01-16
77,Anhui,0,6,2020-01-17
78,Anhui,0,6,2020-01-18
79,Anhui,0,6,2020-01-19
80,Anhui,0,6,2020-01-20
81,Anhui,0,6,2020-01-21
82,Anhui,1,6,2020-01-22
83,Anhui,14,6,2020-01-23
84,Anhui,24,6,2020-01-24
85,Anhui,21,6,2020-01-25
86,Anhui,10,6,2020-01-26
87,Anhui,36,6,2020-01-27
88,Anhui,46,6,2020-01-28
89,Anhui,48,6,2020-01-29
90,Anhui,37,6,2020-01-30
91,Anhui,60,6,2020-01-31
92,Anhui,43,6,2020-02-01
93,Anhui,68,6,2020-02-02
94,Anhui,72,6,2020-02-03
95,Anhui,50,6,2020-02-04
96,Anhui,61,6,2020-02-05
97,Anhui,61,6,2020-02-06
98,Anhui,68,6,2020-02-07
99,Anhui,46,6,2020-02-08
100,Anhui,51,6,2020-02-09
101,Anhui,30,6,2020-02-10
102,Anhui,29,6,2020-02-11
103,Anhui,22,6,2020-02-12
104,Anhui,24,6,2020-02-13
105,Anhui,16,6,2020-02-14
106,Anhui,12,6,2020-02-15
107,Anhui,11,6,2020-02-16
108,Anhui,9,6,2020-02-17
109,Anhui,4,6,2020-02-18
110,Anhui,1,6,2020-02-19
111,Anhui,1,6,2020-02-20
112,Anhui,1,6,2020-02-21
113,Anhui,0,6,2020-02-22
114,Anhui,0,6,2020-02-23
115,Anhui,0,6,2020-02-24
116,Anhui,0,6,2020-02-25
117,Anhui,0,6,2020-02-26
118,Anhui,1,6,2020-02-27
119,Anhui,0,6,2020-02-28
120,Anhui,0,6,2020-02-29
121,Anhui,0,6,2020-03-01
122,Anhui,0,6,2020-03-02
123,Anhui,0,6,2020-03-03
124,Anhui,0,6,2020-03-04
126,Anhui,0,6,2020-03-06
127,Anhui,0,6,2020-03-07
128,Anhui,0,6,2020-03-08
129,Anhui,0,6,2020-03-09
130,Anhui,0,6,2020-03-10
131,Anhui,0,6,2020-03-11
132,Anhui,0,6,2020-03-12
133,Anhui,0,6,2020-03-13
134,Anhui,0,6,2020-03-14
135,Anhui,0,6,2020-03-15
136,Anhui,0,6,2020-03-16
137,Anhui,0,6,2020-03-17
138,Anhui,0,6,2020-03-18
139,Anhui,0,6,2020-03-19
140,Anhui,0,6,2020-03-20
141,Anhui,0,6,2020-03-21
142,Anhui,0,6,2020-03-22
143,Anhui,0,6,2020-03-23
144,Anhui,0,6,2020-03-24
145,Anhui,0,6,2020-03-25
146,Anhui,0,6,2020-03-26
147,Anhui,0,6,2020-03-27
148,Anhui,0,6,2020-03-28
149,Anhui,0,6,2020-03-29
150,Anhui,0,6,2020-03-30
151,Anhui,0,6,2020-03-31
152,Anhui,0,6,2020-04-01
153,Anhui,0,6,2020-04-02
154,Anhui,0,6,2020-04-03
155,Anhui,0,6,2020-04-04
156,Anhui,0,6,2020-04-05
157,Anhui,0,6,2020-04-06
158,Anhui,0,6,2020-04-07
159,Anhui,1,6,2020-04-08
160,Anhui,0,6,2020-04-09
161,Anhui,0,6,2020-04-10
162,Anhui,0,6,2020-04-11
163,Anhui,0,6,2020-04-12
164,Anhui,0,6,2020-04-13
165,Anhui,0,6,2020-04-14
166,Anhui,0,6,2020-04-15
167,Anhui,0,6,2020-04-16
168,Anhui,0,6,2020-04-17
169,Anhui,0,6,2020-04-18
170,Anhui,0,6,2020-04-19
171,Anhui,0,6,2020-04-20
172,Anhui,0,6,2020-04-21
173,Anhui,0,6,2020-04-22
174,Anhui,0,6,2020-04-23
175,Anhui,0,6,2020-04-24
176,Anhui,0,6,2020-04-25
177,Anhui,0,6,2020-04-26
178,Anhui,0,6,2020-04-27
179,Anhui,0,6,2020-04-28
180,Anhui,0,6,2020-04-29
181,Anhui,0,6,2020-04-30
182,Anhui,0,6,2020-05-01
183,Anhui,0,6,2020-05-02
184,Anhui,0,6,2020-05-03
185,Anhui,0,6,2020-05-04
186,Anhui,0,6,2020-05-05
187,Anhui,0,6,2020-05-06
188,Anhui,0,6,2020-05-07
189,Anhui,0,6,2020-05-08
190,Anhui,0,6,2020-05-09
191,Anhui,0,6,2020-05-10
192,Anhui,0,6,2020-05-11
193,Anhui,0,6,2020-05-12
194,Anhui,0,6,2020-05-13
195,Anhui,0,6,2020-05-14
196,Anhui,0,6,2020-05-15
197,Anhui,0,6,2020-05-16
198,Anhui,0,6,2020-05-17
199,Anhui,0,6,2020-05-18
200,Anhui,0,6,2020-05-19
201,Anhui,0,6,2020-05-20
202,Anhui,0,6,2020-05-21
203,Anhui,0,6,2020-05-22
204,Anhui,0,6,2020-05-23
205,Anhui,0,6,2020-05-24
206,Anhui,0,6,2020-05-25
207,Anhui,0,6,2020-05-26
208,Anhui,0,6,2020-05-27
209,Anhui,0,6,2020-05-28
210,Anhui,0,6,2020-05-29
211,Anhui,0,6,2020-05-30
212,Anhui,0,6,2020-05-31
213,Anhui,0,6,2020-06-01
214,Anhui,0,6,2020-06-02
215,Anhui,0,6,2020-06-03
216,Anhui,0,6,2020-06-04
217,Anhui,0,6,2020-06-05
218,Anhui,0,6,2020-06-06
219,Anhui,0,6,2020-06-07
220,Anhui,0,6,2020-06-08
221,Anhui,0,6,2020-06-09
222,Anhui,0,6,2020-06-10
223,Anhui,0,6,2020-06-11
224,Anhui,0,6,2020-06-12
225,Anhui,0,6,2020-06-13
226,Anhui,0,6,2020-06-14
227,Anhui,0,6,2020-06-15
228,Anhui,0,6,2020-06-16
0,Jiangxi,0,7,2019-11-01
1,Jiangxi,0,7,2019-11-02
2,Jiangxi,0,7,2019-11-03
3,Jiangxi,0,7,2019-11-04
4,Jiangxi,0,7,2019-11-05
5,Jiangxi,0,7,2019-11-06
6,Jiangxi,0,7,2019-11-07
7,Jiangxi,0,7,2019-11-08
8,Jiangxi,0,7,2019-11-09
9,Jiangxi,0,7,2019-11-10
10,Jiangxi,0,7,2019-11-11
11,Jiangxi,0,7,2019-11-12
12,Jiangxi,0,7,2019-11-13
13,Jiangxi,0,7,2019-11-14
14,Jiangxi,0,7,2019-11-15
15,Jiangxi,0,7,2019-11-16
16,Jiangxi,0,7,2019-11-17
17,Jiangxi,0,7,2019-11-18
18,Jiangxi,0,7,2019-11-19
19,Jiangxi,0,7,2019-11-20
20,Jiangxi,0,7,2019-11-21
21,Jiangxi,0,7,2019-11-22
22,Jiangxi,0,7,2019-11-23
23,Jiangxi,0,7,2019-11-24
24,Jiangxi,0,7,2019-11-25
25,Jiangxi,0,7,2019-11-26
26,Jiangxi,0,7,2019-11-27
27,Jiangxi,0,7,2019-11-28
28,Jiangxi,0,7,2019-11-29
29,Jiangxi,0,7,2019-11-30
30,Jiangxi,0,7,2019-12-01
31,Jiangxi,0,7,2019-12-02
32,Jiangxi,0,7,2019-12-03
33,Jiangxi,0,7,2019-12-04
34,Jiangxi,0,7,2019-12-05
35,Jiangxi,0,7,2019-12-06
36,Jiangxi,0,7,2019-12-07
37,Jiangxi,0,7,2019-12-08
38,Jiangxi,0,7,2019-12-09
39,Jiangxi,0,7,2019-12-10
40,Jiangxi,0,7,2019-12-11
41,Jiangxi,0,7,2019-12-12
42,Jiangxi,0,7,2019-12-13
43,Jiangxi,0,7,2019-12-14
44,Jiangxi,0,7,2019-12-15
45,Jiangxi,0,7,2019-12-16
46,Jiangxi,0,7,2019-12-17
47,Jiangxi,0,7,2019-12-18
48,Jiangxi,0,7,2019-12-19
49,Jiangxi,0,7,2019-12-20
50,Jiangxi,0,7,2019-12-21
51,Jiangxi,0,7,2019-12-22
52,Jiangxi,0,7,2019-12-23
53,Jiangxi,0,7,2019-12-24
54,Jiangxi,0,7,2019-12-25
55,Jiangxi,0,7,2019-12-26
56,Jiangxi,0,7,2019-12-27
57,Jiangxi,0,7,2019-12-28
58,Jiangxi,0,7,2019-12-29
59,Jiangxi,0,7,2019-12-30
60,Jiangxi,0,7,2019-12-31
61,Jiangxi,0,7,2020-01-01
62,Jiangxi,0,7,2020-01-02
63,Jiangxi,0,7,2020-01-03
64,Jiangxi,0,7,2020-01-04
65,Jiangxi,0,7,2020-01-05
66,Jiangxi,0,7,2020-01-06
67,Jiangxi,0,7,2020-01-07
68,Jiangxi,0,7,2020-01-08
69,Jiangxi,0,7,2020-01-09
70,Jiangxi,0,7,2020-01-10
71,Jiangxi,0,7,2020-01-11
72,Jiangxi,0,7,2020-01-12
73,Jiangxi,0,7,2020-01-13
74,Jiangxi,0,7,2020-01-14
75,Jiangxi,0,7,2020-01-15
76,Jiangxi,0,7,2020-01-16
77,Jiangxi,0,7,2020-01-17
78,Jiangxi,0,7,2020-01-18
79,Jiangxi,0,7,2020-01-19
80,Jiangxi,0,7,2020-01-20
81,Jiangxi,2,7,2020-01-21
82,Jiangxi,1,7,2020-01-22
83,Jiangxi,4,7,2020-01-23
84,Jiangxi,11,7,2020-01-24
85,Jiangxi,18,7,2020-01-25
86,Jiangxi,12,7,2020-01-26
87,Jiangxi,24,7,2020-01-27
88,Jiangxi,37,7,2020-01-28
89,Jiangxi,53,7,2020-01-29
90,Jiangxi,78,7,2020-01-30
91,Jiangxi,47,7,2020-01-31
92,Jiangxi,47,7,2020-02-01
93,Jiangxi,59,7,2020-02-02
94,Jiangxi,85,7,2020-02-03
95,Jiangxi,72,7,2020-02-04
96,Jiangxi,52,7,2020-02-05
97,Jiangxi,52,7,2020-02-06
98,Jiangxi,37,7,2020-02-07
99,Jiangxi,42,7,2020-02-08
100,Jiangxi,32,7,2020-02-09
101,Jiangxi,32,7,2020-02-10
102,Jiangxi,40,7,2020-02-11
103,Jiangxi,28,7,2020-02-12
104,Jiangxi,28,7,2020-02-13
105,Jiangxi,13,7,2020-02-14
106,Jiangxi,13,7,2020-02-15
107,Jiangxi,5,7,2020-02-16
108,Jiangxi,3,7,2020-02-17
109,Jiangxi,1,7,2020-02-18
110,Jiangxi,1,7,2020-02-19
111,Jiangxi,0,7,2020-02-20
112,Jiangxi,0,7,2020-02-21
113,Jiangxi,0,7,2020-02-22
114,Jiangxi,0,7,2020-02-23
115,Jiangxi,0,7,2020-02-24
116,Jiangxi,0,7,2020-02-25
117,Jiangxi,0,7,2020-02-26
118,Jiangxi,1,7,2020-02-27
119,Jiangxi,0,7,2020-02-28
120,Jiangxi,0,7,2020-02-29
121,Jiangxi,0,7,2020-03-01
122,Jiangxi,0,7,2020-03-02
123,Jiangxi,0,7,2020-03-03
124,Jiangxi,0,7,2020-03-04
126,Jiangxi,0,7,2020-03-06
127,Jiangxi,0,7,2020-03-07
128,Jiangxi,0,7,2020-03-08
129,Jiangxi,0,7,2020-03-09
130,Jiangxi,0,7,2020-03-10
131,Jiangxi,0,7,2020-03-11
132,Jiangxi,0,7,2020-03-12
133,Jiangxi,0,7,2020-03-13
134,Jiangxi,0,7,2020-03-14
135,Jiangxi,0,7,2020-03-15
136,Jiangxi,0,7,2020-03-16
137,Jiangxi,0,7,2020-03-17
138,Jiangxi,0,7,2020-03-18
139,Jiangxi,0,7,2020-03-19
