alpha,sigma
2.5407592944230633,7.3996640893356584
3.213195970899391,6.480348982053488
3.7092199823527294,6.6091514292799
2.5270244106379427,7.690636494353815
3.035052865346705,7.935501809207297
2.298109269762496,8.144286333936808
4.044286050310403,6.682834986528662
3.3104591750207195,6.693860525369457
3.7257396795519906,6.958503530559659
4.319545266338008,6.683464857419497
2.944394121624868,8.056475201902705
3.043518411204898,6.943665397820279
2.9027784627444504,7.562576190868184
3.946771970392255,7.640300648457742
3.0353709437448346,7.050266775738163
3.625660799442446,7.787729437156232
3.109026282125576,6.094624474485845
2.9227377151777243,7.45482128064206
3.226189564214234,7.568581480598445
3.4649646075867913,7.023962748840757
2.282897694720942,7.379286611751045
2.406192021411398,7.968722906841745
2.344027138437415,8.021696896219325
4.395976993951558,6.704125855720412
2.5073644982824326,7.1299263476905805
3.177808902964882,7.382109073861693
2.804781659111249,6.975544940927831
3.1119653847638333,7.491525275149047
2.9411890679613437,8.336220537013363
3.3178310035005216,6.764698591477242
2.8066664118886817,6.868551752388395
3.2383418371680754,7.279688788511358
3.296317517478499,6.669954798107036
3.1659065511929376,6.5595738317560155
4.078107617776015,7.366610627213554
3.1785402789002535,7.200579794259344
3.000040160317306,7.712752406148986
3.487001460206886,7.612794062944251
3.018155384863978,7.319324929108745
2.3137130395310144,7.077896203044663
2.2717685130258864,6.812197399577979
2.0895961047869944,7.791108232019216
3.404288037286897,7.06047295534175
3.1615252862118544,7.035463403858038
3.1593428101465353,7.788734579953973
2.214229995563484,7.296351766931398
3.422089472947203,6.90457827968643
2.7640446691425256,6.740645365391095
3.602065704841578,7.567191489390755
2.355249913874438,6.36823629431997
3.004715988611474,7.144103172962582
3.130197589171166,7.407753279733744
2.9568026368800067,6.510349296560323
2.9723234256401376,7.231102360481095
3.664208424438913,6.986030667659706
2.782969997637766,7.147027356222221
3.100862158733024,7.220240001145502
2.8606028199662124,6.974498707914133
2.1089024772128817,7.2641635508973685
3.1581213471122025,6.889032491768821
2.610223091770564,8.250661106264083
2.309038942550314,8.308616593641835
2.3121565493807354,8.124717909996143
2.539534184070102,8.012121245922097
3.10739735012572,8.164505741496543
3.0589713276658865,7.314222813873696
3.902409685614299,6.766480917619905
3.0558630544471925,7.504948243825386
2.746378667000559,7.1381106632572076
2.8001975563581256,7.608246021585706
2.2256425217111446,7.826176934799463
2.271125430862108,8.264497885567529
2.767438626519009,7.203181816135752
3.177803982953747,7.298842769682347
3.2201356050428918,7.689949706597593
2.431960232154682,6.490831940762279
3.6806319195059443,7.507241050678373
3.2082359581029936,6.835590750203249
4.155008785098111,7.189172376924501
3.2512501679826973,6.722406060061479
2.5630557432299335,7.411000972735126
2.4054927783884725,7.446266212227215
2.979350648331968,7.4036689869037575
3.0123703002901734,7.5147992993173105
3.388853033134162,7.113022707577139
2.9004636264949926,7.005565826325235
2.8581866676449637,7.857827813102951
2.2928966821582484,7.309846535744073
3.014159473239588,6.857992596941485
2.9447438953010505,6.755920666219141
3.7997245715694086,7.395660742534887
3.8266376391900274,6.807470129183855
3.244823147050673,7.087406575561296
3.7167907475092097,6.442417330093184
3.4116268695957452,7.695256100276624
2.712852820239301,7.405143802752907
2.1789313075016885,6.806258760092397
2.8902367308767065,6.689771798017486
3.043676468582239,6.601788553107168
3.7661794626555904,7.303984822472938
2.1587570699805925,7.979003412543133
3.241269771507247,7.450905722663426
2.9909594630204013,8.064470543323974
3.7484248699939253,7.30880998821335
2.4265521082685044,7.65657469009051
2.1592112272918857,8.418093486707955
3.25545222066033,7.451373122197575
2.832279555362526,6.559194347431208
2.869500979602123,7.317647363515154
2.5463671142300432,8.275696259134177
3.5842020237521606,7.392763417465658
2.87717923634535,7.13776179841109
3.922289414526757,7.190434498310838
4.052274040642762,6.915130632524216
1.881525139917912,8.71216957638782
3.3989530714383056,7.359584937541963
3.042676422220298,7.208007042520851
2.513401265325526,7.142066949295267
2.796301578870759,7.946154697099333
3.020028656260042,7.129669035557351
3.8119192944581894,6.866231912643353
2.038168505079814,7.177469397977941
2.6102369375469463,6.96716108171086
3.8862394265786926,6.496817056461241
3.4589706998761125,7.503843805606633
2.7473989628949598,7.849090964039066
3.038046620588901,7.627341955326052
3.4257048952467555,6.601030071944833
2.1727491685742417,8.071162879740694
2.5417395391942708,8.0293483259565
2.8682028838369193,6.86535048173039
3.594174638547267,7.505503911809666
2.396299603020999,7.304272201407029
3.583135603833056,6.690863572776978
2.4962955452704687,7.48507355426516
2.767860796476514,7.594277992727041
2.7279532321506554,7.590673846146922
3.7448250064457684,6.398953316630625
3.4315619198891407,6.311326735986731
3.1561597836524187,7.115062443411491
2.9928545849229296,7.655429106443252
3.349627110009463,6.568273035376389
3.374693097976663,6.72586204465105
2.955852104121601,7.963443576954523
3.844564241168354,7.037921641448743
2.1673292686871615,8.988643957950558
2.4462023459149096,7.7330834111721645
3.533507484886765,6.920609394768853
2.2572291287279422,8.847628631378093
3.153228761276606,7.4692015845794595
3.530872592519663,7.648193769501021
2.980946305151728,7.346805089148516
2.755374760661479,6.80237414947789
3.755242280412673,7.209710534524281
2.9112277428909112,6.654224238587605
3.366034970230467,7.755945091506992
2.9701053891058384,6.65031452139305
2.758859328806664,8.044271046467408
2.2121172604835735,7.646985072617039
4.180323220000519,7.306438638160924
2.650625098133914,6.471967976265764
2.995223377198497,6.764123658291454
3.173004597739587,6.720112388061635
4.716137695478499,6.4099555938671635
2.683918955160515,8.410659763928162
2.530292128717863,8.237273699525408
2.7141867523969525,8.68670176743285
2.1424409308209627,7.1676612870599765
2.4246033267384903,7.445372681657732
2.372820724718214,8.34012650233775
3.2854450671399844,6.7360615647833875
3.197060223344476,6.604235606440131
4.14558764690401,7.440778238088274
3.158196662910169,7.312111881878209
3.6761224611321617,6.286487926548988
2.4363727599419547,7.6696285161783475
4.2056450290581004,6.984183833343215
3.069867106160565,7.091918818152528
2.8089648861346506,6.71092143417004
2.2841829037193575,7.69968936346639
3.2780038389524004,8.270674778298988
2.7331385529297387,7.531520723996771
2.430298261303538,7.594446599769456
2.688413528092966,7.422381855092401
2.9746287587210825,7.332610025893637
3.335051574286935,6.887088198612212
2.3971082652208255,7.386660081229818
3.304560543671971,7.484660338036721
4.0687074944272394,6.216844077442741
3.949637190363076,6.7435568483838475
2.946643452313442,6.329462132978909
3.3050256277507546,6.768255319502498
2.804863146432556,6.7051783577466635
2.396200433302093,8.01002015100677
3.3075803930592675,6.69796746840244
3.1195631224157876,6.431574213582351
3.609059002016667,6.524938772678295
2.5482675963394508,7.0644978259989655
3.6740554616648526,6.8096154743710935
3.3583959567686117,7.189432259110846
2.5430933348544613,6.99361577299876
2.9588220535400693,6.552341095657731
3.296487071122764,7.013430344510127
2.0399145629345554,7.6468279752835775
2.8537173129500593,7.085222596039911
2.378174150489974,7.2290839279843135
3.3302225676445016,7.095935554802183
3.4476510375203215,7.256527785773447
2.9445037579678077,6.730264421815563
2.7531884923054393,6.784897737265582
2.623313496332744,7.103965809424537
4.163009928645567,6.680651081339317
3.4156554650157425,8.041170098821413
3.2213658322063874,7.088510427606772
3.1975570980654435,6.250724489156695
3.6035585682407327,7.064754204698272
2.727753250745349,7.656213042855939
2.5816054811396354,7.545398032224232
3.9268147807308313,7.259238490894986
2.827863329397606,6.908972005669256
2.3023654548996797,6.642123000125484
4.227018717189529,6.860269854479734
2.2714220251266357,6.175187406471693
2.810551692087892,6.711863923175453
3.2402318053348753,7.0062667498543965
2.164145343606813,8.843155893909328
2.613053178264017,6.4353878513859915
3.0082289574718803,7.587922786614094
2.7947479858430446,7.374974180449141
3.8109071829489434,6.95509998434311
2.6707178921767034,8.433389208386597
1.9700420309378406,6.910730785509332
3.2901469221636668,6.563550506891572
3.1825137834164816,6.98842227849799
3.6328085792827154,7.4580811805567455
2.4089639360846355,6.790276047769505
3.8483104362270715,7.596357329237822
2.5779473858921818,8.251625013290106
2.9342079254673563,6.334662694862068
3.4567162506918363,6.922190043043492
3.5295341940874665,7.653197112229976
3.1122516486842864,6.836186675466069
3.080152472669129,7.4727652239269196
3.401945437688068,6.887603546690844
3.325968972371623,6.912142888168574
2.8013774650935406,7.284350843999638
3.1766046100175527,7.417252398210658
3.6027092046381077,6.894084677431392
2.909679765216122,7.293926084051776
2.382502728552022,7.858938639866496
2.1735556966963685,7.942621570000604
2.947207310979927,7.359203395382046
3.825990316922894,7.92382372839675
3.8239589514181866,7.326617370554869
4.053718813812719,7.247505433673826
2.5587507025558334,6.728567819619027
3.1193032719262486,7.359146314313451
3.7753650293472396,6.544108727200841
2.2467145559363653,7.4250524366451
3.697072939214319,6.817622150118018
3.2073856787589117,7.432209255963127
3.122149992758558,7.48805454378191
3.556065497061005,7.93125779137986
3.5384438320705707,6.646463474763633
2.9462628449958093,7.241787973094503
2.628697779455774,7.3433790418158935
2.6967205342925658,7.3272340275906664
3.5741399511009977,6.928333150662381
3.2019157185541935,8.079579863327654
2.553694741329561,7.652696022097717
3.494721506284842,6.46171611047742
2.5779823814971925,7.449493064133665
2.8503997783757313,6.88523908666454
4.416655486070292,6.942899262898162
3.064399651985804,7.604853682357615
2.6413991534321557,6.261977899826594
3.6747177919810934,6.5114958254595114
2.8445323272817142,7.229121164281747
2.3523543765147252,7.412318278798898
2.616169260485773,7.233637493842873
2.481256684683189,7.543829442397729
2.335937232172717,8.124706515088816
3.138703930459431,7.774853143287652
2.3590456832377567,7.2094775464750205
2.8519784224512894,7.0125601166998255
3.063577378655658,6.448426249136374
3.4532528817533428,6.624520258810667
3.8064456776599096,7.578639180035022
3.0195467590605407,6.431949144680353
2.7229982634382845,8.466630066946964
3.6794087122530224,6.853406726028648
2.4542188292569116,6.546288999442403
3.8942377059434357,7.238093350016685
3.249355471736525,8.072737842563132
2.2477142534434082,7.991915159580811
2.669612461906669,6.96236194930911
3.1428195328307,6.9331276570756675
1.95847916456195,6.99041433204358
3.128075982424297,7.34487970417294
3.4507756736572115,6.506057123009599
2.29143799688487,7.846296771797927
2.990951934543896,8.715580136691084
2.6134747956564595,7.800908563770787
3.0072740413638,7.269919959559175
2.7765845881445577,8.476403939007994
2.8061090131600404,7.064222538221409
3.5094504099442694,8.56477341176255
2.486062391696889,8.207392394279026
3.3217018276381873,7.940791963418227
3.957417796290533,6.986413358076065
2.885037590398365,7.183135222610937
2.11110350852779,8.360411247921707
3.445269759454412,6.925755028577395
2.5541644374665013,7.356393769613137
3.708340316265863,7.390708120543528
2.2661511438144495,7.349598581754253
3.4064972862395533,6.991568041016474
2.285843209059715,6.961465835243722
2.6625618152991306,6.2800890437443035
3.4653658562195435,7.10813129724218
2.4311930370877337,7.922289078856895
2.110790769512415,7.0799794565424925
2.515550715083463,7.17853385737673
2.8073088520883185,7.083308351798279
2.403656361435036,7.390293318738863
2.6181676487754153,7.363972372153535
2.6025178288300874,7.342442598355025
4.0582772319817275,7.0503781857216445
2.6647674419258967,8.026552604795024
2.220971415154876,7.690858302526352
3.238413108499013,6.774703832193793
3.353874565302896,6.551767123619976
2.6676056463689632,7.776017675612333
3.6302175891514876,7.254665855550706
3.0636507275404417,7.1793157767541205
2.886813121201576,7.207015101399153
2.825093661095048,6.978928586436259
2.961037308266027,7.975026579195169
2.2491523584599187,7.73876285410259
2.4593449401200123,6.992147222179756
3.3354115556174406,6.562264979492313
2.4310937053416133,6.960180213360745
2.5613780156662815,7.105363687990877
2.5442410900010026,7.584653409312002
2.1044440523204972,7.817472555972136
3.024058551851754,6.8301071814467385
2.2046836490705126,7.683289852070194
2.4929954953445566,7.659356630432874
4.331672175784139,6.995538536583819
2.266716921462884,6.723969012005483
3.1779448359239066,6.675810200756129
2.7078443501648293,7.433435607115208
3.3193458927290678,7.398496455147358
2.535649045630323,6.626988877718511
3.2695604977826287,7.341583128827147
2.784185668361715,7.719831216310054
2.9902996834015396,6.199520796419732
2.768982836668107,7.513357920379678
1.8941636476186052,7.311712711250515
2.5466510307093193,7.63478946388765
2.5441965592309512,7.365150619603337
2.587761553914204,8.236277031010275
2.812848885663798,6.450437468528509
2.258052967845735,7.594685748724586
3.2198554122017056,6.5589661377153075
2.9621113625317306,6.6658512548572
3.0464949929598415,7.162132140976618
4.01884465590705,7.151905936023657
3.934713331965827,6.831553733362237
2.910711619929857,6.805728517704717
4.075970598929118,6.745908693748887
3.23668020016298,7.3506796408910375
3.154933656193037,7.897380548645772
2.29988104277986,6.625153062704441
2.0670128938065875,7.382111793045609
3.153986868215751,6.861256371827428
2.604989781496273,7.289276876483121
2.8961390474681257,7.457436117414884
2.8646156788345505,6.940564042129238
2.303486169378861,7.856079435352009
2.3038118908876983,6.764773187186537
2.494421967582679,7.2636581074900235
2.483106476445861,7.803829085260004
3.288740391955529,7.226311634125819
2.5791983974969073,7.507490557955756
2.504187224507916,7.0304027945205085
3.0489718866949573,7.5726434871494135
2.7643758637359404,7.927182136285611
4.4263875100548304,6.7088446677288776
2.9452238373960014,8.001869463084123
4.161958390941173,7.126335585388761
3.6680977098407896,7.704658089986367
2.3950339591253784,7.129456352460656
2.5212216485417898,7.041580920790261
