sampno,shape,scale,size,weibull_alpha,weibull_sigma,imports_stop,export_prob,serial_interval,lnorm_mean,lnorm_sd,serial_interval_gamma_par1,serial_interval_gamma_par2,t_switch,K,growth_rate,i0,t0,local_r,growth_rate.1,i0.1,t0.1,local_r.1,growth_rate.2,i0.2,t0.2,local_r.2,growth_rate.3,i0.3,t0.3,local_r.3,growth_rate.4,i0.4,t0.4,local_r.4,growth_rate.5,i0.5,t0.5,local_r.5,growth_rate.6,i0.6,t0.6,local_r.6,growth_rate.7,i0.7,t0.7,local_r.7,growth_rate.8,i0.8,t0.8,local_r.8,growth_rate.9,i0.9,t0.9,local_r.9,growth_rate.10,i0.10,t0.10,local_r.10,growth_rate.11,i0.11,t0.11,local_r.11,growth_rate.12,i0.12,t0.12,local_r.12,growth_rate.13,i0.13,t0.13,local_r.13,growth_rate.14,i0.14,t0.14,local_r.14,growth_rate.15,i0.15,t0.15,local_r.15,growth_rate.16,i0.16,t0.16,local_r.16,growth_rate.17,i0.17,t0.17,local_r.17,growth_rate.18,i0.18,t0.18,local_r.18,growth_rate.19,i0.19,t0.19,local_r.19,growth_rate.20,i0.20,t0.20,local_r.20,growth_rate.21,i0.21,t0.21,local_r.21,growth_rate.22,i0.22,t0.22,local_r.22,growth_rate.23,i0.23,t0.23,local_r.23,growth_rate.24,i0.24,t0.24,local_r.24,growth_rate.25,i0.25,t0.25,local_r.25,lnlike
936,6.3312888807806,1.65941165863248,500,2.00404209496631,6.65651968108273,54,1,4,1.4,0.466,5.23,0.87,48,126598.898019309,0.25,1,37,0,0,0,1e-5,2.62708614108112,0,0,1e-5,6.48419464498,0,0,1e-5,2.08624645348541,0,0,1e-5,3.48101315897463,0,0,1e-5,1.00292081442339,0,0,1e-5,1.55305171851295,0,0,1e-5,0.688754133005145,0,0,1e-5,7.18166065645656,0,0,1e-5,2.28016302138463,0,0,1e-5,2.76432429689229,0,0,1e-5,9.81218564993896,0,0,1e-5,2.07889587620243,0,0,1e-5,0.978739739777174,0,0,1e-5,1.9260920448872,0,0,1e-5,0.543436004442116,0,0,1e-5,1.38594471010567,0,0,1e-5,1.89948794131256,0,0,1e-5,2.38071992338497,0,0,1e-5,1.20685863592034,0,0,1e-5,0.543795077496609,0,0,1e-5,1.35660547853885,0,0,1e-5,1.43134203528723,0,0,1e-5,7.2611064541584,0,0,1e-5,1.75410886963395,0,0,1e-5,3.06574498064686,-2843.71823892321
937,6.3312888807806,1.6991284802729,500,2.00404209496631,6.65651968108273,54,1,4,1.4,0.466,5.23,0.87,48,126598.898019309,0.25,1,37,0,0,0,1e-5,2.62708614108112,0,0,1e-5,6.48419464498,0,0,1e-5,1.85559400298814,0,0,1e-5,3.48370730204524,0,0,1e-5,1.00292081442339,0,0,1e-5,1.66163700552137,0,0,1e-5,0.688754133005145,0,0,1e-5,6.98886893812587,0,0,1e-5,2.0995656364728,0,0,1e-5,2.65258508077264,0,0,1e-5,9.81218564993896,0,0,1e-5,1.93470430819523,0,0,1e-5,1.18675450608414,0,0,1e-5,1.47242719882513,0,0,1e-5,0.543436004442116,0,0,1e-5,1.38594471010567,0,0,1e-5,1.89948794131256,0,0,1e-5,2.38071992338497,0,0,1e-5,1.47157624827021,0,0,1e-5,0.543795077496609,0,0,1e-5,1.50820274225859,0,0,1e-5,1.55540145445867,0,0,1e-5,7.2611064541584,0,0,1e-5,1.75410886963395,0,0,1e-5,3.02810755369582,-2843.21874418167
938,6.3312888807806,1.6991284802729,500,2.00404209496631,6.65651968108273,54,1,4,1.4,0.466,5.23,0.87,48,126598.898019309,0.25,1,37,0,0,0,1e-5,2.62708614108112,0,0,1e-5,6.48419464498,0,0,1e-5,1.85559400298814,0,0,1e-5,3.48370730204524,0,0,1e-5,1.00292081442339,0,0,1e-5,1.66163700552137,0,0,1e-5,0.688754133005145,0,0,1e-5,6.98886893812587,0,0,1e-5,2.0995656364728,0,0,1e-5,2.65258508077264,0,0,1e-5,9.81218564993896,0,0,1e-5,1.93470430819523,0,0,1e-5,1.18675450608414,0,0,1e-5,1.47242719882513,0,0,1e-5,0.543436004442116,0,0,1e-5,1.10153288372984,0,0,1e-5,1.96496434819331,0,0,1e-5,2.38626393669471,0,0,1e-5,1.47157624827021,0,0,1e-5,0.470110886458484,0,0,1e-5,1.39455351609675,0,0,1e-5,1.37268831110978,0,0,1e-5,7.2611064541584,0,0,1e-5,1.75410886963395,0,0,1e-5,3.02810755369582,-2843.60418573304
939,6.29636945582941,1.6991284802729,500,2.14545579805544,6.65651968108273,54,1,4,1.4,0.466,5.23,0.87,48,123108.713149158,0.25,1,37,0,0,0,1e-5,2.62708614108112,0,0,1e-5,5.17316634175643,0,0,1e-5,1.85559400298814,0,0,1e-5,3.3457656859061,0,0,1e-5,1.00292081442339,0,0,1e-5,1.62155646390895,0,0,1e-5,0.764933469412698,0,0,1e-5,7.16630229480717,0,0,1e-5,2.27874153008183,0,0,1e-5,3.09688870370286,0,0,1e-5,9.81218564993896,0,0,1e-5,1.93470430819523,0,0,1e-5,1.21154213511791,0,0,1e-5,1.47242719882513,0,0,1e-5,0.632369523229433,0,0,1e-5,1.10153288372984,0,0,1e-5,1.96496434819331,0,0,1e-5,2.38626393669471,0,0,1e-5,1.47157624827021,0,0,1e-5,0.470110886458484,0,0,1e-5,1.39455351609675,0,0,1e-5,1.37268831110978,0,0,1e-5,7.2611064541584,0,0,1e-5,1.75410886963395,0,0,1e-5,3.02810755369582,-2843.73227972112
940,6.28774014267638,1.71554978010819,500,2.32538828465372,6.65651968108273,54,1,4,1.4,0.466,5.23,0.87,48,123108.713149158,0.25,1,37,0,0,0,1e-5,3.01877755885557,0,0,1e-5,5.31344783963599,0,0,1e-5,1.98021691486124,0,0,1e-5,3.26030722104543,0,0,1e-5,1.00853607720443,0,0,1e-5,1.46260690001991,0,0,1e-5,0.764933469412698,0,0,1e-5,7.16630229480717,0,0,1e-5,2.17651656538071,0,0,1e-5,2.38428059062426,0,0,1e-5,9.86446072229212,0,0,1e-5,1.8127048567645,0,0,1e-5,1.08135133065176,0,0,1e-5,1.57148335591911,0,0,1e-5,0.632369523229433,0,0,1e-5,1.14837805606947,0,0,1e-5,1.98858342071273,0,0,1e-5,2.38626393669471,0,0,1e-5,1.22158055049024,0,0,1e-5,0.516386545026124,0,0,1e-5,2.91143593669813,0,0,1e-5,1.31801815171075,0,0,1e-5,6.33376463407214,0,0,1e-5,1.65589868775123,0,0,1e-5,2.9398752838011,-2844.1820778448
941,6.29036316694593,1.71554978010819,500,2.32538828465372,6.65651968108273,54,1,4,1.4,0.466,5.23,0.87,48,122790.610437846,0.25,1,37,0,0,0,1e-5,2.79070072518837,0,0,1e-5,5.81237751394692,0,0,1e-5,1.78198027741903,0,0,1e-5,3.26030722104543,0,0,1e-5,1.00853607720443,0,0,1e-5,1.30494696714094,0,0,1e-5,0.715409400507184,0,0,1e-5,7.08166453370918,0,0,1e-5,1.92570212064564,0,0,1e-5,2.5092131400056,0,0,1e-5,9.9196860537395,0,0,1e-5,1.97838835970692,0,0,1e-5,1.12738002899035,0,0,1e-5,1.57148335591911,0,0,1e-5,0.632369523229433,0,0,1e-5,1.15614900422432,0,0,1e-5,1.98858342071273,0,0,1e-5,2.26296206540412,0,0,1e-5,1.5416386525316,0,0,1e-5,0.497356412721109,0,0,1e-5,2.91143593669813,0,0,1e-5,1.31801815171075,0,0,1e-5,6.33376463407214,0,0,1e-5,1.62983399182212,0,0,1e-5,2.9398752838011,-2845.30254760399
942,6.31640298852777,1.7399745865078,500,2.33362173362581,6.66929658393364,54,1,4,1.4,0.466,5.23,0.87,48,122790.610437846,0.25,1,37,0,0,0,1e-5,2.79070072518837,0,0,1e-5,5.81237751394692,0,0,1e-5,1.86853168016086,0,0,1e-5,3.26030722104543,0,0,1e-5,1.00913900551232,0,0,1e-5,1.29755940707067,0,0,1e-5,0.630114341532725,0,0,1e-5,7.08166453370918,0,0,1e-5,1.82768795784983,0,0,1e-5,2.97535981947494,0,0,1e-5,9.63658953578035,0,0,1e-5,1.97937542785183,0,0,1e-5,1.17123193097547,0,0,1e-5,1.93557638902119,0,0,1e-5,0.68193585095958,0,0,1e-5,1.2664876914893,0,0,1e-5,1.98858342071273,0,0,1e-5,2.26296206540412,0,0,1e-5,1.5416386525316,0,0,1e-5,0.475090019881684,0,0,1e-5,2.91143593669813,0,0,1e-5,1.24517070606756,0,0,1e-5,4.7916695319196,0,0,1e-5,1.44602697696416,0,0,1e-5,2.9398752838011,-2853.4521464756
943,6.29535571595532,1.74300895435227,500,2.33362173362581,6.66929658393364,54,1,4,1.4,0.466,5.23,0.87,48,122790.610437846,0.25,1,37,0,0,0,1e-5,2.79070072518837,0,0,1e-5,5.81237751394692,0,0,1e-5,1.86853168016086,0,0,1e-5,3.47518788920735,0,0,1e-5,0.897813059921446,0,0,1e-5,1.29755940707067,0,0,1e-5,0.630114341532725,0,0,1e-5,7.08166453370918,0,0,1e-5,1.82768795784983,0,0,1e-5,2.97535981947494,0,0,1e-5,9.63658953578035,0,0,1e-5,1.97937542785183,0,0,1e-5,1.17123193097547,0,0,1e-5,1.93557638902119,0,0,1e-5,0.68193585095958,0,0,1e-5,1.2664876914893,0,0,1e-5,1.98858342071273,0,0,1e-5,2.36148668933045,0,0,1e-5,1.31473943788012,0,0,1e-5,0.475090019881684,0,0,1e-5,2.91143593669813,0,0,1e-5,1.14428463826572,0,0,1e-5,5.05277960300475,0,0,1e-5,1.44602697696416,0,0,1e-5,2.52826819130882,-2847.6801512666
944,6.29535571595532,1.74300895435227,500,2.33362173362581,6.66929658393364,54,1,4,1.4,0.466,5.23,0.87,48,122790.610437846,0.25,1,37,0,0,0,1e-5,2.79070072518837,0,0,1e-5,5.81237751394692,0,0,1e-5,1.86853168016086,0,0,1e-5,3.47518788920735,0,0,1e-5,0.897813059921446,0,0,1e-5,1.41957114266367,0,0,1e-5,0.630350895349019,0,0,1e-5,6.81222709338243,0,0,1e-5,1.82768795784983,0,0,1e-5,2.97535981947494,0,0,1e-5,9.63658953578035,0,0,1e-5,1.91812857148539,0,0,1e-5,1.17123193097547,0,0,1e-5,1.95171726312992,0,0,1e-5,0.68193585095958,0,0,1e-5,1.2664876914893,0,0,1e-5,1.98858342071273,0,0,1e-5,2.36148668933045,0,0,1e-5,1.31473943788012,0,0,1e-5,0.475090019881684,0,0,1e-5,2.91143593669813,0,0,1e-5,1.14428463826572,0,0,1e-5,5.05277960300475,0,0,1e-5,1.44602697696416,0,0,1e-5,2.52826819130882,-2844.5129703256
945,6.21986396007814,1.74300895435227,500,2.41050201642707,6.50041687004314,54,1,4,1.4,0.466,5.23,0.87,48,122790.610437846,0.25,1,37,0,0,0,1e-5,2.79070072518837,0,0,1e-5,6.18823573927764,0,0,1e-5,1.87510303374857,0,0,1e-5,3.47518788920735,0,0,1e-5,0.929587122128775,0,0,1e-5,1.41957114266367,0,0,1e-5,0.630350895349019,0,0,1e-5,6.81222709338243,0,0,1e-5,1.98608639110299,0,0,1e-5,3.07840662863562,0,0,1e-5,9.49897140920369,0,0,1e-5,1.90289608907409,0,0,1e-5,1.17123193097547,0,0,1e-5,1.95171726312992,0,0,1e-5,0.68193585095958,0,0,1e-5,1.2664876914893,0,0,1e-5,1.98858342071273,0,0,1e-5,2.36148668933045,0,0,1e-5,1.35162669794956,0,0,1e-5,0.475090019881684,0,0,1e-5,2.91143593669813,0,0,1e-5,1.36663055974725,0,0,1e-5,5.05277960300475,0,0,1e-5,1.44602697696416,0,0,1e-5,2.67972401874598,-2845.45080606471
946,6.21986396007814,1.74300895435227,500,2.41050201642707,6.50041687004314,54,1,4,1.4,0.466,5.23,0.87,48,122790.610437846,0.25,1,37,0,0,0,1e-5,2.79070072518837,0,0,1e-5,6.18823573927764,0,0,1e-5,1.87510303374857,0,0,1e-5,3.47518788920735,0,0,1e-5,0.929587122128775,0,0,1e-5,1.41957114266367,0,0,1e-5,0.630350895349019,0,0,1e-5,6.81222709338243,0,0,1e-5,1.98608639110299,0,0,1e-5,3.07840662863562,0,0,1e-5,9.49897140920369,0,0,1e-5,1.90289608907409,0,0,1e-5,1.17123193097547,0,0,1e-5,1.95171726312992,0,0,1e-5,0.68193585095958,0,0,1e-5,1.2664876914893,0,0,1e-5,1.98858342071273,0,0,1e-5,2.36148668933045,0,0,1e-5,1.35162669794956,0,0,1e-5,0.557437633212869,0,0,1e-5,2.91143593669813,0,0,1e-5,1.47670552665959,0,0,1e-5,5.05277960300475,0,0,1e-5,1.44602697696416,0,0,1e-5,2.67972401874598,-2846.27988506279
947,6.24605198267363,1.74300895435227,500,2.41050201642707,6.53377916942302,54,1,4,1.4,0.466,5.23,0.87,48,122790.610437846,0.25,1,37,0,0,0,1e-5,2.70117257449224,0,0,1e-5,6.18823573927764,0,0,1e-5,1.8167563154693,0,0,1e-5,3.47518788920735,0,0,1e-5,0.929587122128775,0,0,1e-5,1.41957114266367,0,0,1e-5,0.683212018455336,0,0,1e-5,6.80331860270207,0,0,1e-5,1.98608639110299,0,0,1e-5,3.07840662863562,0,0,1e-5,9.49897140920369,0,0,1e-5,1.90289608907409,0,0,1e-5,1.19085354619609,0,0,1e-5,1.95171726312992,0,0,1e-5,0.50316820128407,0,0,1e-5,1.2664876914893,0,0,1e-5,1.98858342071273,0,0,1e-5,2.36148668933045,0,0,1e-5,1.35162669794956,0,0,1e-5,0.557437633212869,0,0,1e-5,2.91143593669813,0,0,1e-5,1.47670552665959,0,0,1e-5,5.05277960300475,0,0,1e-5,1.44602697696416,0,0,1e-5,2.67972401874598,-2844.88494407589
948,6.24899061958252,1.74300895435227,500,2.31773346133953,6.53377916942302,54,1,4,1.4,0.466,5.23,0.87,48,122790.610437846,0.25,1,37,0,0,0,1e-5,3.0824679247134,0,0,1e-5,5.86883131401169,0,0,1e-5,2.06475747052988,0,0,1e-5,3.47518788920735,0,0,1e-5,0.860087113541608,0,0,1e-5,1.41957114266367,0,0,1e-5,0.683212018455336,0,0,1e-5,6.80331860270207,0,0,1e-5,1.98608639110299,0,0,1e-5,3.07840662863562,0,0,1e-5,9.49897140920369,0,0,1e-5,1.90289608907409,0,0,1e-5,1.19085354619609,0,0,1e-5,1.95171726312992,0,0,1e-5,0.50316820128407,0,0,1e-5,1.11947817801098,0,0,1e-5,2.02137150592359,0,0,1e-5,2.361364762484,0,0,1e-5,1.35753813792318,0,0,1e-5,0.557437633212869,0,0,1e-5,1.95485491888806,0,0,1e-5,1.7245520301282,0,0,1e-5,5.05277960300475,0,0,1e-5,1.44602697696416,0,0,1e-5,3.04812183618739,-2848.77567354339
949,6.26717578284454,1.74300895435227,500,2.25872735472131,6.71122884485257,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,7.01528570701943,0,0,1e-5,2.12313885577285,0,0,1e-5,3.47518788920735,0,0,1e-5,0.860087113541608,0,0,1e-5,1.41957114266367,0,0,1e-5,0.683212018455336,0,0,1e-5,6.80331860270207,0,0,1e-5,1.98608639110299,0,0,1e-5,3.06379345269709,0,0,1e-5,9.70795225368666,0,0,1e-5,1.90289608907409,0,0,1e-5,1.12091723294636,0,0,1e-5,1.86576189383132,0,0,1e-5,0.788197465252111,0,0,1e-5,1.11947817801098,0,0,1e-5,1.89268911171865,0,0,1e-5,2.361364762484,0,0,1e-5,1.30132538491446,0,0,1e-5,0.504859278781381,0,0,1e-5,1.95485491888806,0,0,1e-5,1.51600103129749,0,0,1e-5,5.05277960300475,0,0,1e-5,1.44602697696416,0,0,1e-5,3.09974318303461,-2845.18451683864
950,6.26717578284454,1.74300895435227,500,2.25872735472131,6.71122884485257,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,7.01528570701943,0,0,1e-5,2.12313885577285,0,0,1e-5,3.47518788920735,0,0,1e-5,0.860087113541608,0,0,1e-5,1.50982201482695,0,0,1e-5,0.683212018455336,0,0,1e-5,7.16426970623217,0,0,1e-5,2.04517670973896,0,0,1e-5,2.46436653426429,0,0,1e-5,9.88292514045448,0,0,1e-5,2.07147872277774,0,0,1e-5,1.12091723294636,0,0,1e-5,1.86576189383132,0,0,1e-5,0.797295071657014,0,0,1e-5,1.11947817801098,0,0,1e-5,1.89268911171865,0,0,1e-5,2.361364762484,0,0,1e-5,1.30132538491446,0,0,1e-5,0.504859278781381,0,0,1e-5,1.95485491888806,0,0,1e-5,1.51600103129749,0,0,1e-5,5.05277960300475,0,0,1e-5,1.44602697696416,0,0,1e-5,3.09974318303461,-2844.11598322006
951,6.26717578284454,1.74300895435227,500,2.25872735472131,6.71122884485257,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,7.01528570701943,0,0,1e-5,2.12313885577285,0,0,1e-5,3.47518788920735,0,0,1e-5,0.860087113541608,0,0,1e-5,1.50982201482695,0,0,1e-5,0.683212018455336,0,0,1e-5,7.16426970623217,0,0,1e-5,2.04517670973896,0,0,1e-5,2.46436653426429,0,0,1e-5,9.88292514045448,0,0,1e-5,2.07147872277774,0,0,1e-5,1.12091723294636,0,0,1e-5,1.86576189383132,0,0,1e-5,0.797295071657014,0,0,1e-5,1.39496626937654,0,0,1e-5,1.81159186953451,0,0,1e-5,2.361364762484,0,0,1e-5,1.13982199379889,0,0,1e-5,0.549078407386055,0,0,1e-5,1.95485491888806,0,0,1e-5,1.57681418492094,0,0,1e-5,5.05277960300475,0,0,1e-5,1.75684740295757,0,0,1e-5,3.09974318303461,-2844.31065445016
952,6.26717578284454,1.72883063089926,500,2.25872735472131,6.71122884485257,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,7.01528570701943,0,0,1e-5,2.11896719283729,0,0,1e-5,3.47518788920735,0,0,1e-5,0.902088631256509,0,0,1e-5,1.50982201482695,0,0,1e-5,0.683212018455336,0,0,1e-5,7.16426970623217,0,0,1e-5,2.04517670973896,0,0,1e-5,2.46436653426429,0,0,1e-5,9.88292514045448,0,0,1e-5,2.07147872277774,0,0,1e-5,1.12091723294636,0,0,1e-5,1.86576189383132,0,0,1e-5,0.797295071657014,0,0,1e-5,1.39496626937654,0,0,1e-5,1.81159186953451,0,0,1e-5,2.361364762484,0,0,1e-5,1.13982199379889,0,0,1e-5,0.549078407386055,0,0,1e-5,1.95485491888806,0,0,1e-5,1.57681418492094,0,0,1e-5,5.05277960300475,0,0,1e-5,1.75684740295757,0,0,1e-5,3.09974318303461,-2842.51632460586
953,6.26717578284454,1.72883063089926,500,2.25872735472131,6.71122884485257,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,7.01528570701943,0,0,1e-5,2.11896719283729,0,0,1e-5,3.47518788920735,0,0,1e-5,0.902088631256509,0,0,1e-5,1.50982201482695,0,0,1e-5,0.683212018455336,0,0,1e-5,6.79341267114029,0,0,1e-5,2.11451105264546,0,0,1e-5,2.46436653426429,0,0,1e-5,9.88292514045448,0,0,1e-5,2.07147872277774,0,0,1e-5,1.32152044870688,0,0,1e-5,1.86576189383132,0,0,1e-5,0.605820298201842,0,0,1e-5,1.39496626937654,0,0,1e-5,1.81159186953451,0,0,1e-5,2.361364762484,0,0,1e-5,1.13982199379889,0,0,1e-5,0.549078407386055,0,0,1e-5,1.95485491888806,0,0,1e-5,1.57681418492094,0,0,1e-5,5.05277960300475,0,0,1e-5,1.75684740295757,0,0,1e-5,3.09974318303461,-2841.60740590548
954,6.26717578284454,1.72883063089926,500,2.25872735472131,6.71122884485257,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,7.01528570701943,0,0,1e-5,2.11896719283729,0,0,1e-5,3.47518788920735,0,0,1e-5,0.902088631256509,0,0,1e-5,1.50982201482695,0,0,1e-5,0.683212018455336,0,0,1e-5,6.79341267114029,0,0,1e-5,2.11451105264546,0,0,1e-5,2.46436653426429,0,0,1e-5,9.88292514045448,0,0,1e-5,2.07147872277774,0,0,1e-5,1.32152044870688,0,0,1e-5,1.86576189383132,0,0,1e-5,0.605820298201842,0,0,1e-5,1.33082736461857,0,0,1e-5,1.81159186953451,0,0,1e-5,2.6323829303881,0,0,1e-5,1.13982199379889,0,0,1e-5,0.494458723752872,0,0,1e-5,1.95485491888806,0,0,1e-5,1.38540395940328,0,0,1e-5,6.6379506576181,0,0,1e-5,1.75684740295757,0,0,1e-5,2.95340678626342,-2837.43827087508
955,6.27289708241413,1.72883063089926,500,2.34093856961845,6.6234217966138,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,6.88064504752121,0,0,1e-5,1.87877053896933,0,0,1e-5,3.60534271384917,0,0,1e-5,0.939283501834272,0,0,1e-5,1.50982201482695,0,0,1e-5,0.724297387551331,0,0,1e-5,6.8881292006557,0,0,1e-5,2.11451105264546,0,0,1e-5,2.67467266262004,0,0,1e-5,9.88292514045448,0,0,1e-5,2.07147872277774,0,0,1e-5,1.10280180585368,0,0,1e-5,1.89998595776806,0,0,1e-5,0.583841253525828,0,0,1e-5,1.29978422683328,0,0,1e-5,1.78129398737995,0,0,1e-5,2.72291470808457,0,0,1e-5,1.23110405558527,0,0,1e-5,0.494458723752872,0,0,1e-5,1.95485491888806,0,0,1e-5,1.38540395940328,0,0,1e-5,6.6379506576181,0,0,1e-5,1.75684740295757,0,0,1e-5,2.95340678626342,-2835.70017393592
956,6.29257802727466,1.72883063089926,500,2.23384245171785,6.62107916356968,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,6.25006178613744,0,0,1e-5,1.87877053896933,0,0,1e-5,3.72192131131771,0,0,1e-5,0.922818497568836,0,0,1e-5,1.57990327766433,0,0,1e-5,1.07016515013752,0,0,1e-5,6.98215890742315,0,0,1e-5,2.09867335972482,0,0,1e-5,2.90628814847747,0,0,1e-5,9.88292514045448,0,0,1e-5,2.07147872277774,0,0,1e-5,1.31715686772226,0,0,1e-5,1.88555370689858,0,0,1e-5,0.587752542802295,0,0,1e-5,1.18218505150755,0,0,1e-5,1.78129398737995,0,0,1e-5,2.72291470808457,0,0,1e-5,1.08116023223479,0,0,1e-5,0.480033577305209,0,0,1e-5,2.37567780765621,0,0,1e-5,1.38540395940328,0,0,1e-5,6.6379506576181,0,0,1e-5,1.75684740295757,0,0,1e-5,2.90757013306024,-2841.44037536605
957,6.29257802727466,1.72883063089926,500,2.23384245171785,6.65926833781197,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,6.19861406908148,0,0,1e-5,1.72329140741434,0,0,1e-5,3.72192131131771,0,0,1e-5,0.922818497568836,0,0,1e-5,1.47556048606476,0,0,1e-5,1.07016515013752,0,0,1e-5,7.03614214298057,0,0,1e-5,2.09867335972482,0,0,1e-5,2.90628814847747,0,0,1e-5,9.88292514045448,0,0,1e-5,1.85175970772334,0,0,1e-5,1.12642903135347,0,0,1e-5,1.4687441247356,0,0,1e-5,0.587752542802295,0,0,1e-5,1.13292408555115,0,0,1e-5,1.78129398737995,0,0,1e-5,2.53836244412961,0,0,1e-5,1.00232597042451,0,0,1e-5,0.45645318752748,0,0,1e-5,1.41524946173466,0,0,1e-5,1.42732361701666,0,0,1e-5,7.07705819919332,0,0,1e-5,1.82243903340212,0,0,1e-5,2.90757013306024,-2843.67027527718
958,6.29257802727466,1.72883063089926,500,2.23384245171785,6.75969335459193,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.7857180580865,0,0,1e-5,5.83604145899646,0,0,1e-5,1.79052211664597,0,0,1e-5,3.73783309430033,0,0,1e-5,0.922818497568836,0,0,1e-5,1.44302693109597,0,0,1e-5,0.793716377236971,0,0,1e-5,7.29011397128336,0,0,1e-5,2.29197974604541,0,0,1e-5,2.90628814847747,0,0,1e-5,9.88292514045448,0,0,1e-5,2.08822030649677,0,0,1e-5,1.09588427464439,0,0,1e-5,1.37172058419751,0,0,1e-5,0.587752542802295,0,0,1e-5,1.13292408555115,0,0,1e-5,1.78129398737995,0,0,1e-5,2.53836244412961,0,0,1e-5,1.00232597042451,0,0,1e-5,0.45645318752748,0,0,1e-5,1.41524946173466,0,0,1e-5,1.42732361701666,0,0,1e-5,7.07705819919332,0,0,1e-5,1.82243903340212,0,0,1e-5,2.90757013306024,-2841.21598637936
959,6.24418618130905,1.72883063089926,500,2.23384245171785,6.75969335459193,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,3.06220013812385,0,0,1e-5,5.84567973281187,0,0,1e-5,1.79052211664597,0,0,1e-5,3.73382055417888,0,0,1e-5,0.922818497568836,0,0,1e-5,1.44302693109597,0,0,1e-5,0.793716377236971,0,0,1e-5,7.29011397128336,0,0,1e-5,2.29197974604541,0,0,1e-5,2.90628814847747,0,0,1e-5,9.88292514045448,0,0,1e-5,2.08822030649677,0,0,1e-5,1.09588427464439,0,0,1e-5,1.37172058419751,0,0,1e-5,0.587752542802295,0,0,1e-5,1.37616497739856,0,0,1e-5,1.74269386176828,0,0,1e-5,2.53922623831846,0,0,1e-5,1.14768639494558,0,0,1e-5,0.45645318752748,0,0,1e-5,3.14769370905515,0,0,1e-5,1.42732361701666,0,0,1e-5,7.03979006277166,0,0,1e-5,1.82243903340212,0,0,1e-5,2.79853809160588,-2841.47779384916
960,6.24418618130905,1.72883063089926,500,2.23384245171785,6.75969335459193,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.85285070034596,0,0,1e-5,6.61493972224459,0,0,1e-5,1.79052211664597,0,0,1e-5,3.4850007879155,0,0,1e-5,0.902559142708728,0,0,1e-5,1.50540030668211,0,0,1e-5,0.793716377236971,0,0,1e-5,7.02314619182293,0,0,1e-5,2.29197974604541,0,0,1e-5,3.21672902698373,0,0,1e-5,9.88292514045448,0,0,1e-5,2.04028849310644,0,0,1e-5,1.09588427464439,0,0,1e-5,1.37172058419751,0,0,1e-5,0.587752542802295,0,0,1e-5,1.3368166419006,0,0,1e-5,1.7790427923815,0,0,1e-5,2.5620223574868,0,0,1e-5,1.44681182358796,0,0,1e-5,0.45645318752748,0,0,1e-5,3.14769370905515,0,0,1e-5,1.37608566604219,0,0,1e-5,7.03979006277166,0,0,1e-5,1.82243903340212,0,0,1e-5,2.79853809160588,-2837.66215402205
961,6.24418618130905,1.72883063089926,500,2.23384245171785,6.75969335459193,54,1,4,1.4,0.466,5.23,0.87,48,119925.496781228,0.25,1,37,0,0,0,1e-5,2.85285070034596,0,0,1e-5,6.61493972224459,0,0,1e-5,1.79052211664597,0,0,1e-5,3.4850007879155,0,0,1e-5,0.902559142708728,0,0,1e-5,1.47885924664453,0,0,1e-5,0.794025578819428,0,0,1e-5,7.39322197782772,0,0,1e-5,2.31001791677969,0,0,1e-5,3.21672902698373,0,0,1e-5,9.88292514045448,0,0,1e-5,1.86292873770826,0,0,1e-5,1.14411184746184,0,0,1e-5,1.69238521728929,0,0,1e-5,0.587752542802295,0,0,1e-5,1.13331027152063,0,0,1e-5,1.77337764577798,0,0,1e-5,2.5620223574868,0,0,1e-5,1.44681182358796,0,0,1e-5,0.45645318752748,0,0,1e-5,2.61422620625048,0,0,1e-5,1.37608566604219,0,0,1e-5,7.03979006277166,0,0,1e-5,1.82243903340212,0,0,1e-5,2.79853809160588,-2840.32694997361
