"sampno","shape","scale","size","weibull_alpha","weibull_sigma","imports_stop","export_prob","serial_interval","lnorm_mean","lnorm_sd","serial_interval_gamma_par1","serial_interval_gamma_par2","t_switch","K","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","lnlike"
201,3.27045132336207,4.12943758605979,500,2.5,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,1.94050086801872,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.658700436353684,0,0,1e-05,0.462843868182972,0,0,1e-05,0.912392073776573,0,0,1e-05,2.21684740367346,0,0,1e-05,0.425118912011385,0,0,1e-05,0.441795974504203,0,0,1e-05,0.452121822861954,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.273383296560496,0,0,1e-05,0.324634104734287,0,0,1e-05,0.558602324221283,0,0,1e-05,0.654723928077146,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.663816065527499,0,0,1e-05,0.119872675742954,0,0,1e-05,1.02820970444009,0,0,1e-05,0.213208135217428,0,0,1e-05,0.258507464779541,-4067.99012131906
211,3.27045132336207,4.12943758605979,500,2.5,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,1.94050086801872,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.658700436353684,0,0,1e-05,0.462843868182972,0,0,1e-05,0.912392073776573,0,0,1e-05,2.21684740367346,0,0,1e-05,0.425118912011385,0,0,1e-05,0.441795974504203,0,0,1e-05,0.452121822861954,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.273383296560496,0,0,1e-05,0.324634104734287,0,0,1e-05,0.558602324221283,0,0,1e-05,0.465885797981173,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.739863175433129,0,0,1e-05,0.119872675742954,0,0,1e-05,1.02820970444009,0,0,1e-05,0.212007342139259,0,0,1e-05,0.53648329526186,-4029.45180351024
221,3.27045132336207,4.12943758605979,500,2.43978989518946,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,1.94050086801872,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.658700436353684,0,0,1e-05,0.462843868182972,0,0,1e-05,0.912392073776573,0,0,1e-05,2.21684740367346,0,0,1e-05,0.425118912011385,0,0,1e-05,0.441795974504203,0,0,1e-05,0.452121822861954,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.273383296560496,0,0,1e-05,0.324634104734287,0,0,1e-05,0.558602324221283,0,0,1e-05,0.465885797981173,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.739863175433129,0,0,1e-05,0.119872675742954,0,0,1e-05,1.02820970444009,0,0,1e-05,0.212007342139259,0,0,1e-05,0.53648329526186,-4030.62976479207
231,3.27045132336207,4.12943758605979,500,2.43978989518946,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,1.94050086801872,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.94606410805136,0,0,1e-05,0.462843868182972,0,0,1e-05,0.851704953005538,0,0,1e-05,2.35939463693649,0,0,1e-05,0.425118912011385,0,0,1e-05,0.441795974504203,0,0,1e-05,0.34103072900325,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.273383296560496,0,0,1e-05,0.324634104734287,0,0,1e-05,0.558602324221283,0,0,1e-05,0.465885797981173,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.739863175433129,0,0,1e-05,0.119872675742954,0,0,1e-05,1.02820970444009,0,0,1e-05,0.212007342139259,0,0,1e-05,0.53648329526186,-3923.70100591701
241,3.27045132336207,4.12943758605979,500,2.43978989518946,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,1.94050086801872,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.94606410805136,0,0,1e-05,0.462843868182972,0,0,1e-05,0.851704953005538,0,0,1e-05,2.35939463693649,0,0,1e-05,0.425118912011385,0,0,1e-05,0.441795974504203,0,0,1e-05,0.34103072900325,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.273383296560496,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.465885797981173,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.626007102429867,0,0,1e-05,0.119872675742954,0,0,1e-05,1.02820970444009,0,0,1e-05,0.212007342139259,0,0,1e-05,0.53648329526186,-3922.21201401423
251,3.27649185503833,4.12943758605979,500,2.43978989518946,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.33766244142316,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.94606410805136,0,0,1e-05,0.462843868182972,0,0,1e-05,0.851704953005538,0,0,1e-05,2.35939463693649,0,0,1e-05,0.425118912011385,0,0,1e-05,0.441795974504203,0,0,1e-05,0.34103072900325,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.273383296560496,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.465885797981173,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.626007102429867,0,0,1e-05,0.119872675742954,0,0,1e-05,1.02820970444009,0,0,1e-05,0.212007342139259,0,0,1e-05,0.53648329526186,-3919.18267008709
261,3.27649185503833,4.12943758605979,500,2.43978989518946,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.33766244142316,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.94606410805136,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.72999911289662,0,0,1e-05,0.456227139104158,0,0,1e-05,0.210223010042682,0,0,1e-05,0.134367384016514,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.273383296560496,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.465885797981173,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.626007102429867,0,0,1e-05,0.119872675742954,0,0,1e-05,1.02820970444009,0,0,1e-05,0.212007342139259,0,0,1e-05,0.53648329526186,-3878.79842699808
271,3.27649185503833,4.12943758605979,500,2.43978989518946,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.33766244142316,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.94606410805136,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.72999911289662,0,0,1e-05,0.456227139104158,0,0,1e-05,0.210223010042682,0,0,1e-05,0.134367384016514,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.576351735042408,0,0,1e-05,0.119872675742954,0,0,1e-05,0.995289646554738,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3859.08343833971
281,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.55049142823555,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,0.94606410805136,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.72999911289662,0,0,1e-05,0.456227139104158,0,0,1e-05,0.210223010042682,0,0,1e-05,0.134367384016514,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.576351735042408,0,0,1e-05,0.119872675742954,0,0,1e-05,0.995289646554738,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3860.32024959968
291,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.55049142823555,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.19386069616303,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.72999911289662,0,0,1e-05,0.456227139104158,0,0,1e-05,0.210223010042682,0,0,1e-05,0.134367384016514,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.576351735042408,0,0,1e-05,0.119872675742954,0,0,1e-05,0.995289646554738,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3801.59561074917
301,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.55049142823555,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0266999010927976,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.19386069616303,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.72999911289662,0,0,1e-05,0.456227139104158,0,0,1e-05,0.210223010042682,0,0,1e-05,0.134367384016514,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.566842010244727,0,0,1e-05,0.0425240753684192,0,0,1e-05,1.23857011739165,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3798.37781844061
311,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.31299675162882,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.223800136009231,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.19386069616303,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.72999911289662,0,0,1e-05,0.456227139104158,0,0,1e-05,0.210223010042682,0,0,1e-05,0.134367384016514,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.566842010244727,0,0,1e-05,0.0425240753684192,0,0,1e-05,1.23857011739165,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3798.63812448473
321,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.31299675162882,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.4281444917433,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.82350882119499,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.00377849861979472,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.566842010244727,0,0,1e-05,0.0425240753684192,0,0,1e-05,1.23857011739165,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3749.74099245723
331,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.31299675162882,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.4281444917433,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.82350882119499,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.00377849861979472,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.566842010244727,0,0,1e-05,0.244137973757461,0,0,1e-05,1.23857011739165,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3750.33094644171
341,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.48144106683321,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.4281444917433,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.82350882119499,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.00377849861979472,0,0,1e-05,0.0921305497176945,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.566842010244727,0,0,1e-05,0.244137973757461,0,0,1e-05,1.23857011739165,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3750.08786756683
351,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.48144106683321,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.85711205215193,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.96611422346905,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.103090203134343,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.263873692136258,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.566842010244727,0,0,1e-05,0.244137973757461,0,0,1e-05,1.23857011739165,0,0,1e-05,0.255334119778126,0,0,1e-05,0.815188855864108,-3693.6219644066
361,3.27649185503833,4.12943758605979,500,3.0178318637656,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02017162228003,0,0,1e-05,2.48144106683321,0,0,1e-05,0.286793588427827,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.85711205215193,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.96611422346905,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.103090203134343,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.769351471681148,0,0,1e-05,0.107076548738405,0,0,1e-05,1.37595142540522,0,0,1e-05,0.255334119778126,0,0,1e-05,1.07358938478865,-3687.52464577325
371,3.27649185503833,4.12943758605979,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.35691930772737,0,0,1e-05,0.316079701762647,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.85711205215193,0,0,1e-05,0.520304707111791,0,0,1e-05,0.851704953005538,0,0,1e-05,2.96611422346905,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.103090203134343,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.769351471681148,0,0,1e-05,0.107076548738405,0,0,1e-05,1.37595142540522,0,0,1e-05,0.255334119778126,0,0,1e-05,1.07358938478865,-3671.98528326329
381,3.27649185503833,4.12943758605979,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.35691930772737,0,0,1e-05,0.316079701762647,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.90432341885753,0,0,1e-05,0.520304707111791,0,0,1e-05,0.837818884756416,0,0,1e-05,3.14309166418389,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.0399957734625786,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.769351471681148,0,0,1e-05,0.107076548738405,0,0,1e-05,1.37595142540522,0,0,1e-05,0.255334119778126,0,0,1e-05,1.07358938478865,-3657.25304029089
391,3.27649185503833,4.12943758605979,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.35691930772737,0,0,1e-05,0.316079701762647,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.90432341885753,0,0,1e-05,0.520304707111791,0,0,1e-05,0.837818884756416,0,0,1e-05,3.14309166418389,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.0399957734625786,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.769351471681148,0,0,1e-05,0.107076548738405,0,0,1e-05,1.69926216593012,0,0,1e-05,0.255334119778126,0,0,1e-05,1.07358938478865,-3653.4567251065
401,3.27649185503833,4.11960482457653,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.65040342183784,0,0,1e-05,0.316079701762647,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.00649073952808978,0,0,1e-05,1.90432341885753,0,0,1e-05,0.520304707111791,0,0,1e-05,0.837818884756416,0,0,1e-05,3.14309166418389,0,0,1e-05,0.456227139104158,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.0399957734625786,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.769351471681148,0,0,1e-05,0.107076548738405,0,0,1e-05,1.69926216593012,0,0,1e-05,0.255334119778126,0,0,1e-05,1.07358938478865,-3650.77903980682
411,3.27649185503833,4.11960482457653,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.65040342183784,0,0,1e-05,0.316079701762647,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.0516615067608655,0,0,1e-05,2.27346647204831,0,0,1e-05,0.520304707111791,0,0,1e-05,1.00520353927277,0,0,1e-05,3.17145102564246,0,0,1e-05,0.481157890288159,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.0399957734625786,0,0,1e-05,0.261517097707838,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.769351471681148,0,0,1e-05,0.107076548738405,0,0,1e-05,1.69926216593012,0,0,1e-05,0.255334119778126,0,0,1e-05,1.07358938478865,-3624.8899319855
421,3.27649185503833,4.11960482457653,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.65040342183784,0,0,1e-05,0.316079701762647,0,0,1e-05,0.983456972287968,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.0516615067608655,0,0,1e-05,2.27346647204831,0,0,1e-05,0.520304707111791,0,0,1e-05,1.00520353927277,0,0,1e-05,3.17145102564246,0,0,1e-05,0.481157890288159,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.0399957734625786,0,0,1e-05,0.218511739047244,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.704647521488369,0,0,1e-05,0.282596625387669,0,0,1e-05,1.88144646468572,0,0,1e-05,0.462805653456599,0,0,1e-05,1.07358938478865,-3623.87752425897
431,3.27649185503833,4.11960482457653,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.55570472870022,0,0,1e-05,0.316079701762647,0,0,1e-05,0.982513517607003,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.0516615067608655,0,0,1e-05,2.27346647204831,0,0,1e-05,0.520304707111791,0,0,1e-05,1.00520353927277,0,0,1e-05,3.17145102564246,0,0,1e-05,0.481157890288159,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.0399957734625786,0,0,1e-05,0.218511739047244,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.704647521488369,0,0,1e-05,0.282596625387669,0,0,1e-05,1.88144646468572,0,0,1e-05,0.462805653456599,0,0,1e-05,1.07358938478865,-3624.0465000814
441,3.27649185503833,4.11960482457653,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.55570472870022,0,0,1e-05,0.316079701762647,0,0,1e-05,0.982513517607003,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.0516615067608655,0,0,1e-05,2.29165092203766,0,0,1e-05,0.528801917331293,0,0,1e-05,1.00520353927277,0,0,1e-05,3.66331932577305,0,0,1e-05,0.481157890288159,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.0399957734625786,0,0,1e-05,0.218511739047244,0,0,1e-05,0.357026536716148,0,0,1e-05,0.558602324221283,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.704647521488369,0,0,1e-05,0.282596625387669,0,0,1e-05,1.88144646468572,0,0,1e-05,0.462805653456599,0,0,1e-05,1.07358938478865,-3608.76898758522
451,3.27649185503833,4.11960482457653,500,2.14009175365791,2.35777527932078,54,1,4,1.4,0.466,5.23,0.87,48,675575.435399078,0.25,1,37,0,0,0,1e-05,1.02061184961349,0,0,1e-05,2.55570472870022,0,0,1e-05,0.316079701762647,0,0,1e-05,0.982513517607003,0,0,1e-05,0.0268089140299708,0,0,1e-05,0.326305062044412,0,0,1e-05,0.0516615067608655,0,0,1e-05,2.29165092203766,0,0,1e-05,0.528801917331293,0,0,1e-05,1.00520353927277,0,0,1e-05,3.66331932577305,0,0,1e-05,0.481157890288159,0,0,1e-05,0.11228445568122,0,0,1e-05,0.310835045296699,0,0,1e-05,0.0399957734625786,0,0,1e-05,0.218511739047244,0,0,1e-05,0.357026536716148,0,0,1e-05,0.650059900712222,0,0,1e-05,0.0516864336095751,0,0,1e-05,0.0352585532236845,0,0,1e-05,0.752363080857322,0,0,1e-05,0.114641875261441,0,0,1e-05,1.90336850262247,0,0,1e-05,0.462805653456599,0,0,1e-05,1.07358938478865,-3604.9068391206
