"sampno","size","confirm_delay_shape","confirm_delay_scale","weibull_alpha","weibull_sigma","lnorm_incu_par1","lnorm_incu_par2","serial_interval_gamma_alpha","serial_interval_gamma_scale","recovery_shape","recovery_scale","t_switch","K","local_r_mean","local_r_sd","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","growth_rate","i0","t0","local_r","lnlike"
22461,100,11.1234528761964,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.80327327409352,0,0,1e-05,2.31649915016749,0,0,1e-05,18.1191263958896,0,0,1e-05,3.94569010444245,0,0,1e-05,6.06920808346161,0,0,1e-05,6.19078659752037,0,0,1e-05,7.3428032404931,0,0,1e-05,6.24047528585872,0,0,1e-05,6.08299639818371,0,0,1e-05,6.11831122690432,0,0,1e-05,24.5086600042679,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,5.08397084524586,0,0,1e-05,4.15079088937147,0,0,1e-05,4.28558205648051,0,0,1e-05,3.96596686737918,0,0,1e-05,4.92657959015254,0,0,1e-05,4.99378756389373,0,0,1e-05,4.84223030866006,0,0,1e-05,16.347296562982,0,0,1e-05,2.36445356555971,0,0,1e-05,4.20648245278375,0,0,1e-05,7.37168757599736,0,0,1e-05,3.2657319860887,0,0,1e-05,7.04095903156596,0,0,1e-05,6.96032143585994,0,0,1e-05,22.2543711615937,0,0,1e-05,5.66519981414179,-3277.47499162467
22471,100,11.1216101879599,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.88377991417147,0,0,1e-05,2.31649915016749,0,0,1e-05,18.1191263958896,0,0,1e-05,3.94569010444245,0,0,1e-05,6.06920808346161,0,0,1e-05,6.19078659752037,0,0,1e-05,7.3428032404931,0,0,1e-05,6.24047528585872,0,0,1e-05,6.08299639818371,0,0,1e-05,6.11831122690432,0,0,1e-05,24.5086600042679,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,5.08397084524586,0,0,1e-05,4.15079088937147,0,0,1e-05,4.28558205648051,0,0,1e-05,3.96596686737918,0,0,1e-05,4.92657959015254,0,0,1e-05,4.99378756389373,0,0,1e-05,4.84223030866006,0,0,1e-05,16.347296562982,0,0,1e-05,2.36445356555971,0,0,1e-05,4.20648245278375,0,0,1e-05,7.37168757599736,0,0,1e-05,3.2657319860887,0,0,1e-05,7.04095903156596,0,0,1e-05,5.79196563932561,0,0,1e-05,22.2543711615937,0,0,1e-05,5.66519981414179,-3278.02030248496
22481,100,11.1216101879599,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.88377991417147,0,0,1e-05,2.31649915016749,0,0,1e-05,18.1191263958896,0,0,1e-05,3.75899707844843,0,0,1e-05,6.06920808346161,0,0,1e-05,6.37270658672258,0,0,1e-05,7.4396834357515,0,0,1e-05,6.24047528585872,0,0,1e-05,6.08299639818371,0,0,1e-05,6.11831122690432,0,0,1e-05,24.5086600042679,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,5.08397084524586,0,0,1e-05,4.15079088937147,0,0,1e-05,4.28558205648051,0,0,1e-05,3.96596686737918,0,0,1e-05,4.92657959015254,0,0,1e-05,4.99378756389373,0,0,1e-05,4.84223030866006,0,0,1e-05,16.347296562982,0,0,1e-05,2.36445356555971,0,0,1e-05,4.20648245278375,0,0,1e-05,7.37168757599736,0,0,1e-05,3.2657319860887,0,0,1e-05,7.04095903156596,0,0,1e-05,5.79196563932561,0,0,1e-05,22.2543711615937,0,0,1e-05,5.66519981414179,-3276.21889217106
22491,100,11.1216101879599,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.88377991417147,0,0,1e-05,2.31649915016749,0,0,1e-05,18.1191263958896,0,0,1e-05,3.75899707844843,0,0,1e-05,6.06920808346161,0,0,1e-05,6.37270658672258,0,0,1e-05,7.4396834357515,0,0,1e-05,6.24047528585872,0,0,1e-05,6.08299639818371,0,0,1e-05,6.11831122690432,0,0,1e-05,24.5086600042679,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,4.63503893465121,0,0,1e-05,4.15079088937147,0,0,1e-05,4.72929444872159,0,0,1e-05,3.96596686737918,0,0,1e-05,4.30265256112086,0,0,1e-05,4.99378756389373,0,0,1e-05,4.84223030866006,0,0,1e-05,15.7309590693773,0,0,1e-05,2.87900563202792,0,0,1e-05,5.14167451677231,0,0,1e-05,7.37168757599736,0,0,1e-05,3.2657319860887,0,0,1e-05,7.04095903156596,0,0,1e-05,5.79196563932561,0,0,1e-05,22.2543711615937,0,0,1e-05,5.66519981414179,-3273.71791614101
22501,100,11.1216101879599,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.88377991417147,0,0,1e-05,2.31649915016749,0,0,1e-05,18.1191263958896,0,0,1e-05,3.75899707844843,0,0,1e-05,6.06920808346161,0,0,1e-05,6.37270658672258,0,0,1e-05,7.4396834357515,0,0,1e-05,6.24047528585872,0,0,1e-05,6.08299639818371,0,0,1e-05,6.11831122690432,0,0,1e-05,24.5086600042679,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,4.63503893465121,0,0,1e-05,4.15079088937147,0,0,1e-05,4.72929444872159,0,0,1e-05,3.96596686737918,0,0,1e-05,4.30265256112086,0,0,1e-05,4.99378756389373,0,0,1e-05,4.84223030866006,0,0,1e-05,15.7309590693773,0,0,1e-05,2.87900563202792,0,0,1e-05,5.14167451677231,0,0,1e-05,7.57692153465463,0,0,1e-05,3.36648052392267,0,0,1e-05,5.61066288689491,0,0,1e-05,5.79196563932561,0,0,1e-05,20.9931546908061,0,0,1e-05,5.66519981414179,-3273.14830437901
22511,100,11.1216101879599,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.88377991417147,0,0,1e-05,2.50050230478206,0,0,1e-05,17.548462235197,0,0,1e-05,3.46024508346554,0,0,1e-05,6.06920808346161,0,0,1e-05,6.46490944205952,0,0,1e-05,7.4396834357515,0,0,1e-05,6.18916380839117,0,0,1e-05,6.40800567250476,0,0,1e-05,6.11831122690432,0,0,1e-05,24.6443711621172,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,4.63503893465121,0,0,1e-05,4.15079088937147,0,0,1e-05,4.72929444872159,0,0,1e-05,3.96596686737918,0,0,1e-05,4.30265256112086,0,0,1e-05,4.99378756389373,0,0,1e-05,4.84223030866006,0,0,1e-05,15.7309590693773,0,0,1e-05,2.87900563202792,0,0,1e-05,5.14167451677231,0,0,1e-05,7.57692153465463,0,0,1e-05,3.36648052392267,0,0,1e-05,5.61066288689491,0,0,1e-05,5.79196563932561,0,0,1e-05,20.9931546908061,0,0,1e-05,5.66519981414179,-3272.38661683367
22521,100,11.1216101879599,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.88377991417147,0,0,1e-05,2.50050230478206,0,0,1e-05,17.548462235197,0,0,1e-05,3.46024508346554,0,0,1e-05,6.06920808346161,0,0,1e-05,6.46490944205952,0,0,1e-05,7.4396834357515,0,0,1e-05,6.18916380839117,0,0,1e-05,6.40800567250476,0,0,1e-05,6.11831122690432,0,0,1e-05,24.6443711621172,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,4.63503893465121,0,0,1e-05,4.10567527873546,0,0,1e-05,4.46272970304706,0,0,1e-05,3.96596686737918,0,0,1e-05,4.4239875623522,0,0,1e-05,4.99378756389373,0,0,1e-05,3.66006798940101,0,0,1e-05,15.996965660949,0,0,1e-05,2.87900563202792,0,0,1e-05,5.14167451677231,0,0,1e-05,7.57692153465463,0,0,1e-05,3.36648052392267,0,0,1e-05,5.61066288689491,0,0,1e-05,5.79196563932561,0,0,1e-05,20.9931546908061,0,0,1e-05,5.66519981414179,-3271.48599186536
22531,100,11.1124353068929,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.88377991417147,0,0,1e-05,2.50050230478206,0,0,1e-05,17.548462235197,0,0,1e-05,3.46024508346554,0,0,1e-05,6.06920808346161,0,0,1e-05,6.46490944205952,0,0,1e-05,7.4396834357515,0,0,1e-05,6.18916380839117,0,0,1e-05,6.40800567250476,0,0,1e-05,6.11831122690432,0,0,1e-05,24.6443711621172,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,4.63503893465121,0,0,1e-05,4.10567527873546,0,0,1e-05,4.46272970304706,0,0,1e-05,3.96596686737918,0,0,1e-05,4.4239875623522,0,0,1e-05,4.99378756389373,0,0,1e-05,3.66006798940101,0,0,1e-05,15.996965660949,0,0,1e-05,2.51040476660531,0,0,1e-05,5.55332436496753,0,0,1e-05,8.87949204361044,0,0,1e-05,3.36648052392267,0,0,1e-05,5.9274020207118,0,0,1e-05,5.85393428768532,0,0,1e-05,18.5784463820589,0,0,1e-05,5.59728987681725,-3269.900910006
22541,100,11.1124353068929,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.56241202013016,0,0,1e-05,17.4001045317483,0,0,1e-05,3.35599263970901,0,0,1e-05,5.79831681301597,0,0,1e-05,6.46490944205952,0,0,1e-05,7.76167583920642,0,0,1e-05,6.12549924041136,0,0,1e-05,6.40800567250476,0,0,1e-05,6.11831122690432,0,0,1e-05,24.6443711621172,0,0,1e-05,7.4226298672667,0,0,1e-05,8.37553055581621,0,0,1e-05,4.63503893465121,0,0,1e-05,4.10567527873546,0,0,1e-05,4.46272970304706,0,0,1e-05,3.96596686737918,0,0,1e-05,4.4239875623522,0,0,1e-05,4.99378756389373,0,0,1e-05,3.66006798940101,0,0,1e-05,15.996965660949,0,0,1e-05,2.51040476660531,0,0,1e-05,5.55332436496753,0,0,1e-05,8.87949204361044,0,0,1e-05,3.36648052392267,0,0,1e-05,5.9274020207118,0,0,1e-05,5.85393428768532,0,0,1e-05,18.5784463820589,0,0,1e-05,5.59728987681725,-3271.88299401147
22551,100,11.1124353068929,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.56241202013016,0,0,1e-05,17.4001045317483,0,0,1e-05,3.35599263970901,0,0,1e-05,5.79831681301597,0,0,1e-05,6.46490944205952,0,0,1e-05,7.76167583920642,0,0,1e-05,6.12549924041136,0,0,1e-05,6.40800567250476,0,0,1e-05,6.11831122690432,0,0,1e-05,24.4561850648053,0,0,1e-05,7.46359063446399,0,0,1e-05,8.59138978514762,0,0,1e-05,5.10656212290415,0,0,1e-05,3.84317396713552,0,0,1e-05,4.81460421375821,0,0,1e-05,3.96596686737918,0,0,1e-05,4.16319958321561,0,0,1e-05,4.99378756389373,0,0,1e-05,3.66006798940101,0,0,1e-05,15.996965660949,0,0,1e-05,2.51040476660531,0,0,1e-05,5.55332436496753,0,0,1e-05,8.87949204361044,0,0,1e-05,3.36648052392267,0,0,1e-05,5.9274020207118,0,0,1e-05,5.85393428768532,0,0,1e-05,18.5784463820589,0,0,1e-05,5.59728987681725,-3272.55240409654
22561,100,11.1124353068929,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,61306.0458378094,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.56241202013016,0,0,1e-05,17.4001045317483,0,0,1e-05,3.35599263970901,0,0,1e-05,5.79831681301597,0,0,1e-05,6.46490944205952,0,0,1e-05,7.76167583920642,0,0,1e-05,6.12549924041136,0,0,1e-05,6.40800567250476,0,0,1e-05,6.11831122690432,0,0,1e-05,24.4561850648053,0,0,1e-05,7.46359063446399,0,0,1e-05,8.59138978514762,0,0,1e-05,5.10656212290415,0,0,1e-05,3.84317396713552,0,0,1e-05,4.81460421375821,0,0,1e-05,3.96596686737918,0,0,1e-05,4.16319958321561,0,0,1e-05,4.99378756389373,0,0,1e-05,4.56743988037238,0,0,1e-05,15.996965660949,0,0,1e-05,2.56857377354112,0,0,1e-05,5.53627567086777,0,0,1e-05,9.42893334166065,0,0,1e-05,3.64878762226234,0,0,1e-05,5.9274020207118,0,0,1e-05,5.85393428768532,0,0,1e-05,18.5784463820589,0,0,1e-05,7.00106702793597,-3273.27258155115
22571,100,11.1124353068929,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.56241202013016,0,0,1e-05,17.4001045317483,0,0,1e-05,3.35599263970901,0,0,1e-05,5.7038795603936,0,0,1e-05,6.46490944205952,0,0,1e-05,7.76167583920642,0,0,1e-05,6.12549924041136,0,0,1e-05,6.40800567250476,0,0,1e-05,6.11831122690432,0,0,1e-05,24.4561850648053,0,0,1e-05,7.46359063446399,0,0,1e-05,8.59138978514762,0,0,1e-05,5.10656212290415,0,0,1e-05,3.84317396713552,0,0,1e-05,4.81460421375821,0,0,1e-05,3.96596686737918,0,0,1e-05,4.16319958321561,0,0,1e-05,4.99378756389373,0,0,1e-05,4.56743988037238,0,0,1e-05,15.996965660949,0,0,1e-05,2.56857377354112,0,0,1e-05,5.53627567086777,0,0,1e-05,9.42893334166065,0,0,1e-05,3.64878762226234,0,0,1e-05,5.9274020207118,0,0,1e-05,5.85393428768532,0,0,1e-05,18.5784463820589,0,0,1e-05,7.00106702793597,-3273.80663689576
22581,100,11.1124353068929,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.56241202013016,0,0,1e-05,17.4001045317483,0,0,1e-05,3.35599263970901,0,0,1e-05,5.7038795603936,0,0,1e-05,6.46490944205952,0,0,1e-05,7.76167583920642,0,0,1e-05,6.12549924041136,0,0,1e-05,6.33864853400544,0,0,1e-05,6.11831122690432,0,0,1e-05,24.4561850648053,0,0,1e-05,7.87706972311291,0,0,1e-05,8.59138978514762,0,0,1e-05,4.701568773735,0,0,1e-05,3.83584329612779,0,0,1e-05,4.4137954712319,0,0,1e-05,3.96596686737918,0,0,1e-05,4.16319958321561,0,0,1e-05,4.99378756389373,0,0,1e-05,4.56743988037238,0,0,1e-05,15.996965660949,0,0,1e-05,2.56857377354112,0,0,1e-05,5.53627567086777,0,0,1e-05,9.42893334166065,0,0,1e-05,3.64878762226234,0,0,1e-05,5.9274020207118,0,0,1e-05,5.85393428768532,0,0,1e-05,18.5784463820589,0,0,1e-05,7.00106702793597,-3272.8927070022
22591,100,11.1124353068929,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.56241202013016,0,0,1e-05,17.4001045317483,0,0,1e-05,3.35599263970901,0,0,1e-05,5.7038795603936,0,0,1e-05,6.46490944205952,0,0,1e-05,7.76167583920642,0,0,1e-05,6.12549924041136,0,0,1e-05,6.33864853400544,0,0,1e-05,6.11831122690432,0,0,1e-05,24.4561850648053,0,0,1e-05,7.87706972311291,0,0,1e-05,8.59138978514762,0,0,1e-05,4.701568773735,0,0,1e-05,3.83584329612779,0,0,1e-05,4.4137954712319,0,0,1e-05,3.96596686737918,0,0,1e-05,4.37611348754572,0,0,1e-05,5.12301462527734,0,0,1e-05,3.49374667893333,0,0,1e-05,15.7553016557291,0,0,1e-05,2.73212753500772,0,0,1e-05,5.78582946910469,0,0,1e-05,9.42893334166065,0,0,1e-05,3.69689038224615,0,0,1e-05,5.9274020207118,0,0,1e-05,7.42530112581976,0,0,1e-05,18.5784463820589,0,0,1e-05,7.00106702793597,-3273.81248884139
22601,100,11.2836232861634,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.451580042295,0,0,1e-05,17.9534101620578,0,0,1e-05,3.45694347622673,0,0,1e-05,5.7038795603936,0,0,1e-05,6.46490944205952,0,0,1e-05,7.76167583920642,0,0,1e-05,6.12549924041136,0,0,1e-05,6.33864853400544,0,0,1e-05,6.11831122690432,0,0,1e-05,24.4561850648053,0,0,1e-05,7.87706972311291,0,0,1e-05,8.59138978514762,0,0,1e-05,4.701568773735,0,0,1e-05,3.83584329612779,0,0,1e-05,4.4137954712319,0,0,1e-05,3.96596686737918,0,0,1e-05,4.37611348754572,0,0,1e-05,5.12301462527734,0,0,1e-05,3.49374667893333,0,0,1e-05,15.7553016557291,0,0,1e-05,2.73212753500772,0,0,1e-05,5.78582946910469,0,0,1e-05,9.42893334166065,0,0,1e-05,3.69689038224615,0,0,1e-05,5.9274020207118,0,0,1e-05,7.42530112581976,0,0,1e-05,14.543030698268,0,0,1e-05,9.30819357775822,-3274.34205969866
22611,100,11.2836232861634,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.451580042295,0,0,1e-05,17.9534101620578,0,0,1e-05,3.45694347622673,0,0,1e-05,5.7038795603936,0,0,1e-05,6.46490944205952,0,0,1e-05,8.07375513000356,0,0,1e-05,6.12549924041136,0,0,1e-05,6.31350914927902,0,0,1e-05,5.92224723173121,0,0,1e-05,24.5775808820765,0,0,1e-05,7.77928643722992,0,0,1e-05,9.17920716897516,0,0,1e-05,4.701568773735,0,0,1e-05,4.18494119466598,0,0,1e-05,4.4137954712319,0,0,1e-05,3.96596686737918,0,0,1e-05,4.37611348754572,0,0,1e-05,5.12301462527734,0,0,1e-05,3.49374667893333,0,0,1e-05,15.7553016557291,0,0,1e-05,2.73212753500772,0,0,1e-05,5.78582946910469,0,0,1e-05,9.42893334166065,0,0,1e-05,3.69689038224615,0,0,1e-05,5.9274020207118,0,0,1e-05,7.42530112581976,0,0,1e-05,14.543030698268,0,0,1e-05,9.30819357775822,-3276.56947475829
22621,100,11.2836232861634,0.692130985838033,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.84458556314871,0,0,1e-05,2.451580042295,0,0,1e-05,17.9534101620578,0,0,1e-05,3.45694347622673,0,0,1e-05,5.7038795603936,0,0,1e-05,6.46490944205952,0,0,1e-05,8.07375513000356,0,0,1e-05,6.12549924041136,0,0,1e-05,6.31350914927902,0,0,1e-05,5.92224723173121,0,0,1e-05,24.5775808820765,0,0,1e-05,7.77928643722992,0,0,1e-05,9.17920716897516,0,0,1e-05,4.701568773735,0,0,1e-05,4.18494119466598,0,0,1e-05,4.4137954712319,0,0,1e-05,4.19464818422681,0,0,1e-05,5.02608260291683,0,0,1e-05,4.92665601009315,0,0,1e-05,3.53656983017581,0,0,1e-05,16.6387216954631,0,0,1e-05,2.89080443711964,0,0,1e-05,5.51193713152753,0,0,1e-05,8.64607420212017,0,0,1e-05,3.45123540661971,0,0,1e-05,5.9274020207118,0,0,1e-05,7.42530112581976,0,0,1e-05,14.543030698268,0,0,1e-05,9.30819357775822,-3276.63328199564
22631,100,11.2836232861634,0.672290956975722,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,10.2268676158342,0,0,1e-05,2.53198097228767,0,0,1e-05,19.1824306935415,0,0,1e-05,3.45694347622673,0,0,1e-05,5.7038795603936,0,0,1e-05,6.46490944205952,0,0,1e-05,8.07375513000356,0,0,1e-05,6.12549924041136,0,0,1e-05,6.31350914927902,0,0,1e-05,5.92224723173121,0,0,1e-05,24.5775808820765,0,0,1e-05,7.77928643722992,0,0,1e-05,9.17920716897516,0,0,1e-05,4.701568773735,0,0,1e-05,4.18494119466598,0,0,1e-05,4.4137954712319,0,0,1e-05,4.19464818422681,0,0,1e-05,5.02608260291683,0,0,1e-05,4.92665601009315,0,0,1e-05,3.53656983017581,0,0,1e-05,16.6387216954631,0,0,1e-05,2.89080443711964,0,0,1e-05,5.51193713152753,0,0,1e-05,8.64607420212017,0,0,1e-05,3.45123540661971,0,0,1e-05,5.24931521021657,0,0,1e-05,7.58169699951984,0,0,1e-05,14.543030698268,0,0,1e-05,9.30819357775822,-3279.82420330037
22641,100,11.2836232861634,0.672290956975722,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,10.2268676158342,0,0,1e-05,2.53198097228767,0,0,1e-05,19.1824306935415,0,0,1e-05,3.60793394833092,0,0,1e-05,5.71254099084133,0,0,1e-05,6.46490944205952,0,0,1e-05,8.07375513000356,0,0,1e-05,6.12549924041136,0,0,1e-05,5.95060383477475,0,0,1e-05,6.36523101581066,0,0,1e-05,24.5775808820765,0,0,1e-05,7.77928643722992,0,0,1e-05,9.10097638536404,0,0,1e-05,4.701568773735,0,0,1e-05,4.18494119466598,0,0,1e-05,4.4137954712319,0,0,1e-05,4.19464818422681,0,0,1e-05,5.02608260291683,0,0,1e-05,4.92665601009315,0,0,1e-05,3.53656983017581,0,0,1e-05,16.6387216954631,0,0,1e-05,2.89080443711964,0,0,1e-05,5.51193713152753,0,0,1e-05,8.64607420212017,0,0,1e-05,3.45123540661971,0,0,1e-05,5.24931521021657,0,0,1e-05,7.58169699951984,0,0,1e-05,14.543030698268,0,0,1e-05,9.30819357775822,-3278.69960495801
22651,100,11.2836232861634,0.672290956975722,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,10.2268676158342,0,0,1e-05,2.53198097228767,0,0,1e-05,19.1824306935415,0,0,1e-05,3.60793394833092,0,0,1e-05,5.71254099084133,0,0,1e-05,6.46490944205952,0,0,1e-05,8.07375513000356,0,0,1e-05,6.12549924041136,0,0,1e-05,5.95060383477475,0,0,1e-05,6.36523101581066,0,0,1e-05,24.5775808820765,0,0,1e-05,7.77928643722992,0,0,1e-05,9.10097638536404,0,0,1e-05,4.701568773735,0,0,1e-05,4.18494119466598,0,0,1e-05,4.71727326824877,0,0,1e-05,4.36906193974399,0,0,1e-05,5.07623750507594,0,0,1e-05,5.84277728931223,0,0,1e-05,3.88052511643231,0,0,1e-05,15.4518911225062,0,0,1e-05,2.51039301499332,0,0,1e-05,5.51193713152753,0,0,1e-05,8.64607420212017,0,0,1e-05,3.45123540661971,0,0,1e-05,5.24931521021657,0,0,1e-05,7.58169699951984,0,0,1e-05,14.543030698268,0,0,1e-05,9.30819357775822,-3276.49024122914
22661,100,11.2836232861634,0.672290956975722,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.61697621398638,0,0,1e-05,2.53198097228767,0,0,1e-05,19.1824306935415,0,0,1e-05,3.60793394833092,0,0,1e-05,5.71254099084133,0,0,1e-05,6.46490944205952,0,0,1e-05,8.07375513000356,0,0,1e-05,6.12549924041136,0,0,1e-05,5.95060383477475,0,0,1e-05,6.36523101581066,0,0,1e-05,24.5775808820765,0,0,1e-05,7.77928643722992,0,0,1e-05,9.10097638536404,0,0,1e-05,4.701568773735,0,0,1e-05,4.18494119466598,0,0,1e-05,4.71727326824877,0,0,1e-05,4.36906193974399,0,0,1e-05,5.07623750507594,0,0,1e-05,5.84277728931223,0,0,1e-05,3.88052511643231,0,0,1e-05,15.4518911225062,0,0,1e-05,2.51039301499332,0,0,1e-05,5.51193713152753,0,0,1e-05,8.9639731384017,0,0,1e-05,3.45123540661971,0,0,1e-05,5.24931521021657,0,0,1e-05,7.58169699951984,0,0,1e-05,19.4595617824678,0,0,1e-05,9.60668421729132,-3277.50376179102
22671,100,11.2836232861634,0.672290956975722,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.61697621398638,0,0,1e-05,2.53198097228767,0,0,1e-05,19.1824306935415,0,0,1e-05,3.49325129790182,0,0,1e-05,5.83203683327677,0,0,1e-05,6.52765301385061,0,0,1e-05,8.00089485575162,0,0,1e-05,6.12549924041136,0,0,1e-05,6.44895015381827,0,0,1e-05,5.8069865258536,0,0,1e-05,24.9709920653108,0,0,1e-05,7.77928643722992,0,0,1e-05,9.10097638536404,0,0,1e-05,4.701568773735,0,0,1e-05,4.18494119466598,0,0,1e-05,4.71727326824877,0,0,1e-05,4.36906193974399,0,0,1e-05,5.07623750507594,0,0,1e-05,5.84277728931223,0,0,1e-05,3.88052511643231,0,0,1e-05,15.4518911225062,0,0,1e-05,2.51039301499332,0,0,1e-05,5.51193713152753,0,0,1e-05,8.9639731384017,0,0,1e-05,3.45123540661971,0,0,1e-05,5.24931521021657,0,0,1e-05,7.58169699951984,0,0,1e-05,19.4595617824678,0,0,1e-05,9.60668421729132,-3277.47685141748
22681,100,11.2836232861634,0.672290956975722,3,7.26,1.57,0.65,2.29,2.777777778,9.18,2.46,48,60512.5353739142,1,0.5,0.25,1,37,0,0,0,1e-05,9.61697621398638,0,0,1e-05,2.53198097228767,0,0,1e-05,19.1824306935415,0,0,1e-05,3.49325129790182,0,0,1e-05,5.83203683327677,0,0,1e-05,6.52765301385061,0,0,1e-05,8.00089485575162,0,0,1e-05,6.12549924041136,0,0,1e-05,6.44895015381827,0,0,1e-05,5.8069865258536,0,0,1e-05,24.9709920653108,0,0,1e-05,7.77928643722992,0,0,1e-05,9.10097638536404,0,0,1e-05,4.701568773735,0,0,1e-05,4.18494119466598,0,0,1e-05,4.00525941345078,0,0,1e-05,4.36906193974399,0,0,1e-05,5.07623750507594,0,0,1e-05,4.93637359696332,0,0,1e-05,4.49846186475287,0,0,1e-05,13.1267781166426,0,0,1e-05,2.51039301499332,0,0,1e-05,5.51193713152753,0,0,1e-05,8.9639731384017,0,0,1e-05,3.45123540661971,0,0,1e-05,5.24931521021657,0,0,1e-05,7.58169699951984,0,0,1e-05,19.4595617824678,0,0,1e-05,9.60668421729132,-3281.80097300719
